"PerformanceID";"StudentID";"StudyHoursPerWeek";"PerformanceScore";"EngagementID";"AttendanceID";"GradeID"
66109;"S00574";8.9;58.14;65536;65536;0
66110;"S00575";14.1;68.06;65539;65536;0
66111;"S00576";-1.1;59.12;65538;65536;0
66112;"S00577";11.2;68.38;65536;65536;0
66113;"S00578";13.9;48.46;65541;65536;0
66114;"S00579";2.6;61.22;65539;65536;0
66115;"S00580";15.7;66.38;65537;65536;0
66116;"S00581";11.7;62.3;65539;65536;0
66117;"S00582";7.9;60.31;65539;65536;0
66118;"S00583";13.2;54.44;65536;65536;0
66119;"S00584";21.4;56.0;65540;65536;66002
66120;"S00585";10.9;77.61;65537;65536;66003
66121;"S00586";11.2;72.525;65537;65536;0
66122;"S00587";7.7;58.63;65536;65536;66004
66123;"S00588";5.8;48.74;65541;65536;0
66124;"S00589";14.2;57.68;65539;65536;66005
66125;"S00590";5.7;51.5;65539;65536;0
66126;"S00591";10.4;58.63;65536;65536;65714
66127;"S00592";7.6;68.63;65536;65536;0
66128;"S00593";12.4;62.55;65539;65536;65623
66129;"S00594";10.0;57.65;65538;65536;0
66130;"S00595";15.2;55.0;65536;65536;0
66131;"S00596";7.4;60.39;65536;65536;0
66132;"S00597";8.7;66.78;65536;65536;0
66133;"S00598";5.1;44.69;65536;65536;0
66134;"S00599";7.8;62.62;65537;65536;0
66135;"S00600";11.9;51.6;65537;65536;0
66136;"S00601";13.8;66.2;65540;65536;0
66137;"S00602";5.4;56.33;65537;65536;0
66138;"S00603";14.3;56.95;65537;65536;0
66139;"S00604";16.8;54.3;65536;65536;0
66140;"S00605";12.1;58.61;65536;65536;0
66141;"S00606";19.4;59.77;65536;65536;0
66142;"S00607";6.1;58.19;65539;65536;0
66143;"S00608";3.8;61.12;65539;65536;0
66144;"S00609";1.1;51.04;65536;65536;0
66145;"S00610";17.5;51.76;65536;65536;0
66146;"S00611";13.3;66.06;65536;65536;66020
66147;"S00612";9.7;63.02;65539;65536;0
66148;"S00613";11.4;48.73;65537;65536;0
66149;"S00614";4.4;70.02;65539;65536;0
66150;"S00615";22.2;59.12;65536;65536;66023
66151;"S00616";10.6;63.99;65537;65536;0
66152;"S00617";10.5;46.36;65541;65536;0
66153;"S00618";13.6;54.47;65536;65536;0
66154;"S00619";12.4;58.75;65537;65536;0
66155;"S00620";11.1;67.96;65537;65536;0
66156;"S00621";6.0;59.46;65536;65536;0
66157;"S00622";12.4;75.39;65541;65536;0
66158;"S00623";19.4;67.27;65540;65536;0
66159;"S00624";16.7;55.96;65536;65536;0
66160;"S00625";18.0;55.54;65540;65536;0
66161;"S00626";7.4;44.4;65537;65536;0
66162;"S00627";5.1;53.65;65541;65536;0
66163;"S00628";9.4;59.67;65536;65536;0
66164;"S00629";10.3;50.73;65537;65536;0
66165;"S00630";15.5;60.36;65539;65536;65760
66166;"S00631";1.5;73.87;65536;65536;66036
66167;"S00632";17.6;53.89;65539;65536;66037
66168;"S00633";10.0;59.12;65537;65536;0
66169;"S00634";7.9;75.275;65537;65536;0
66170;"S00635";10.0;54.23;65540;65536;0
66171;"S00636";1.7;69.95;65541;65536;0
66172;"S00637";14.1;62.44;65540;65536;65623
66173;"S00638";10.4;76.415;65536;65536;0
66174;"S00639";3.6;69.46;65538;65536;0
66175;"S00640";3.5;59.15;65537;65536;0
66176;"S00641";8.3;40.03;65539;65536;0
66177;"S00642";18.3;59.27;65539;65536;65538
66178;"S00643";10.0;56.52;65537;65536;0
66179;"S00644";2.5;48.71;65539;65536;0
66180;"S00645";8.8;70.68;65541;65536;0
66181;"S00646";10.0;50.09;65537;65536;65625
66182;"S00647";-2.8;81.14;65536;65536;0
66183;"S00648";9.7;61.43;65536;65536;0
66184;"S00649";8.8;47.4;65539;65536;0
66185;"S00650";13.5;54.74;65536;65536;65763
66186;"S00651";19.2;61.59;65540;65536;66052
66187;"S00652";15.6;58.44;65536;65536;0
66188;"S00653";10.0;41.95;65536;65536;66023
66189;"S00654";4.5;52.51;65539;65536;0
66190;"S00655";22.8;54.99;65536;65536;0
66191;"S00656";10.3;63.28;65536;65536;0
66192;"S00657";10.1;61.96;65541;65536;0
66193;"S00658";9.9;50.39;65537;65536;0
66194;"S00659";10.0;47.22;65536;65536;0
66195;"S00660";9.3;42.77;65539;65536;0
66196;"S00661";7.1;60.37;65536;65536;0
66197;"S00662";7.3;69.52;65536;65536;0
66198;"S00663";9.8;49.18;65538;65536;0
66199;"S00664";7.3;65.87;65540;65536;66059
66200;"S00665";6.4;60.73;65536;65536;0
66201;"S00666";10.5;48.42;65540;65536;66060
66202;"S00667";8.7;60.15;65541;65536;0
66203;"S00668";17.5;83.05;65541;65536;0
66204;"S00669";-2.8;52.35;65540;65536;0
66205;"S00670";15.5;68.2;65540;65536;0
66206;"S00671";16.2;56.21;65539;65536;0
66207;"S00672";-0.4;66.59;65540;65536;0
66208;"S00673";8.3;58.78;65536;65536;0
66209;"S00674";10.0;67.28;65536;65536;0
66210;"S00675";3.0;47.01;65536;65536;0
66211;"S00676";6.1;58.76;65539;65536;0
66212;"S00677";4.4;49.72;65540;65536;65701
66213;"S00678";18.8;60.46;65536;65536;0
66214;"S00679";14.7;48.86;65536;65536;0
66215;"S00680";16.4;58.99;65537;65536;0
66216;"S00681";13.6;49.77;65536;65536;0
66217;"S00682";4.4;62.56;65540;65536;65944
66218;"S00683";7.4;66.58;65539;65536;0
66219;"S00684";12.4;61.03;65536;65536;0
66220;"S00685";3.9;50.98;65540;65536;66069
66221;"S00686";13.6;61.99;65536;65536;0
66222;"S00687";8.8;63.0;65538;65536;0
66223;"S00688";8.1;33.75;65540;65536;0
66224;"S00689";13.6;60.46;65541;65536;0
66225;"S00690";12.2;55.39;65536;65536;0
66226;"S00691";8.2;49.29;65539;65536;0
66227;"S00692";15.8;62.65;65536;65536;0
66228;"S00693";4.6;41.93;65538;65536;0
66229;"S00694";13.1;63.77;65539;65536;0
66230;"S00695";13.0;65.13;65541;65536;0
66231;"S00696";8.5;61.39;65539;65536;66077
66232;"S00697";11.6;62.09;65541;65536;0
66233;"S00698";3.7;64.58;65536;65536;65734
66234;"S00699";14.6;53.66;65536;65536;0
66235;"S00700";9.1;52.76;65537;65536;0
66236;"S00701";7.4;48.28;65539;65536;0
66237;"S00702";15.2;56.24;65540;65536;0
66238;"S00703";6.5;38.83;65541;65536;0
66239;"S00704";3.0;49.84;65537;65536;0
66240;"S00705";2.2;59.24;65536;65536;65714
66241;"S00706";13.0;59.21;65538;65536;0
66242;"S00707";3.6;53.03;65538;65536;66082
66243;"S00708";18.8;56.22;65538;65536;0
66244;"S00709";-0.4;55.33;65538;65536;0
66245;"S00710";18.5;57.37;65536;65536;0
66246;"S00711";11.1;56.95;65540;65536;0
66247;"S00712";9.5;51.43;65536;65536;65714
66248;"S00713";7.3;62.89;65541;65536;0
66249;"S00714";12.0;61.3;65537;65536;0
66250;"S00715";9.8;73.7;65539;65536;0
66251;"S00716";15.5;60.9;65539;65536;0
66252;"S00717";10.6;44.83;65539;65536;0
66253;"S00718";10.8;46.47;65540;65536;0
66254;"S00719";8.2;65.89;65541;65536;65650
66255;"S00720";9.7;49.86;65537;65536;0
66256;"S00721";11.5;58.68;65537;65536;0
66257;"S00722";1.4;60.11;65541;65536;0
66258;"S00723";3.3;49.55;65536;65536;0
66259;"S00724";13.7;47.72;65537;65536;0
66260;"S00725";10.9;39.15;65541;65536;0
66261;"S00726";9.1;43.17;65536;65536;0
66262;"S00727";10.1;65.62;65536;65536;65536
66263;"S00728";11.7;71.67;65536;65536;0
66264;"S00729";7.3;53.44;65539;65536;65598
66265;"S00730";6.1;74.145;65540;65536;0
66266;"S00731";11.0;46.21;65536;65536;0
66267;"S00732";5.1;55.73;65539;65536;0
66268;"S00733";12.0;63.49;65536;65536;0
66269;"S00734";1.5;37.225;65541;65536;0
66270;"S00735";15.1;67.08;65539;65536;0
66271;"S00736";12.4;48.95;65536;65536;0
66272;"S00737";11.3;51.18;65537;65536;65760
66273;"S00738";14.9;58.9;65541;65536;0
66274;"S00739";18.3;43.08;65538;65536;0
66275;"S00740";15.1;85.87;65537;65536;66102
66276;"S00741";0.8;49.89;65541;65536;65745
66277;"S00742";3.6;59.38;65537;65536;0
66278;"S00743";6.9;46.41;65541;65536;0
66279;"S00744";10.1;57.34;65539;65536;0
66280;"S00745";12.6;60.02;65537;65536;0
66281;"S00746";6.4;57.42;65537;65536;0
66282;"S00747";10.9;62.88;65541;65536;66105
66283;"S00748";6.2;57.55;65537;65536;65734
66284;"S00749";6.9;49.95;65536;65536;0
66285;"S00750";3.0;48.04;65536;65536;0
66286;"S00751";5.4;68.02;65536;65536;0
66287;"S00752";3.2;60.98;65536;65536;0
66288;"S00753";5.1;60.715;65536;65536;0
66289;"S00754";15.3;68.25;65537;65536;0
66290;"S00755";5.3;53.89;65537;65536;65640
66291;"S00756";22.8;74.99;65539;65536;0
66292;"S00757";12.5;45.72;65541;65536;0
66293;"S00758";10.9;50.64;65537;65536;0
66294;"S00759";5.7;47.25;65539;65536;0
66295;"S00760";13.5;51.54;65537;65536;0
66296;"S00761";7.1;51.44;65538;65536;0
66297;"S00762";10.6;50.45;65537;65536;0
66298;"S00763";22.8;61.41;65537;65536;0
66299;"S00764";10.0;48.22;65536;65536;0
66300;"S00765";15.7;60.92;65540;65536;0
66301;"S00766";6.5;47.44;65539;65536;65944
66302;"S00767";9.8;56.8;65539;65536;0
66303;"S00768";18.9;48.76;65536;65536;65631
66304;"S00769";6.9;63.76;65536;65536;0
66305;"S00770";19.1;53.36;65536;65536;0
66306;"S00771";13.5;57.89;65541;65536;0
66307;"S00772";7.2;46.98;65540;65536;0
66308;"S00773";13.2;72.38;65538;65536;0
66309;"S00774";14.9;58.37;65539;65536;0
66310;"S00775";13.1;58.48;65538;65536;0
66311;"S00776";2.1;54.31;65540;65536;0
66312;"S00777";6.4;45.77;65537;65536;0
66313;"S00778";8.8;56.83;65540;65536;0
66314;"S00779";9.6;28.61;65540;65536;66127
66315;"S00780";13.1;70.1;65540;65536;0
66316;"S00781";10.9;60.41;65537;65536;0
66317;"S00782";3.3;73.36;65539;65536;0
66318;"S00783";11.9;51.94;65539;65536;0
66319;"S00784";10.0;53.12;65536;65536;0
66320;"S00785";12.8;68.04;65536;65536;0
66321;"S00786";15.4;60.03;65540;65536;0
66322;"S00787";14.2;44.71;65541;65536;0
66323;"S00788";12.3;50.33;65536;65536;0
66324;"S00789";9.6;66.88;65539;65536;0
66325;"S00790";1.7;56.78;65537;65536;0
66326;"S00791";12.1;53.41;65536;65536;0
66327;"S00792";11.0;67.545;65537;65536;66134
66328;"S00793";11.4;55.35;65539;65536;66135
66329;"S00794";3.6;65.26;65537;65536;0
66330;"S00795";4.6;48.14;65539;65536;0
66331;"S00796";15.3;49.02;65540;65536;66138
66332;"S00797";9.8;58.5;65536;65536;0
66333;"S00798";13.4;59.46;65536;65536;0
66334;"S00799";10.1;75.84;65536;65536;0
66335;"S00800";10.1;44.26;65537;65536;0
66336;"S00801";14.7;58.77;65540;65536;65850
66337;"S00802";7.4;57.17;65541;65536;0
66338;"S00803";10.5;57.68;65536;65536;65692
66339;"S00804";7.7;60.13;65541;65536;66143
66340;"S00805";7.8;59.98;65536;65536;0
66341;"S00806";8.5;63.23;65541;65536;66135
66342;"S00807";11.1;66.82;65537;65536;65767
66343;"S00808";7.6;52.68;65539;65536;0
66344;"S00809";16.3;46.91;65536;65536;0
66345;"S00810";5.5;51.61;65537;65536;0
66346;"S00811";9.1;61.33;65538;65536;0
66347;"S00812";7.8;80.85;65536;65536;0
66348;"S00813";17.2;69.81;65541;65536;0
66349;"S00814";10.0;71.64;65541;65536;0
66350;"S00815";15.2;59.34;65538;65536;0
66351;"S00816";2.6;60.69;65538;65536;0
66352;"S00817";11.3;39.51;65537;65536;0
66353;"S00818";14.4;54.37;65539;65536;65755
66354;"S00819";10.4;46.91;65536;65536;0
66355;"S00820";15.3;61.17;65540;65536;65625
66356;"S00821";7.4;61.04;65537;65536;65700
66357;"S00822";17.0;54.44;65536;65536;0
66358;"S00823";21.5;70.63;65537;65536;0
66359;"S00824";8.2;54.45;65538;65536;0
66360;"S00825";7.8;50.16;65537;65536;66157
66361;"S00826";17.3;76.35;65536;65536;0
66362;"S00827";17.9;61.96;65537;65536;0
66363;"S00828";7.4;51.87;65536;65536;0
66364;"S00829";7.9;55.6;65536;65536;0
66365;"S00830";8.6;67.93;65536;65536;0
66366;"S00831";3.3;72.1;65536;65536;0
66367;"S00832";5.4;34.57;65537;65536;65599
66368;"S00833";5.0;63.38;65536;65536;0
66369;"S00834";6.2;46.83;65541;65536;66163
66370;"S00835";9.8;46.19;65538;65536;0
66371;"S00836";11.2;61.64;65537;65536;0
66372;"S00837";17.8;67.42;65536;65536;0
66373;"S00838";5.0;49.77;65540;65536;0
66374;"S00839";14.9;67.25;65539;65536;0
66375;"S00840";8.9;39.32;65537;65536;0
66376;"S00841";9.8;62.39;65536;65536;0
66377;"S00842";13.4;58.98;65540;65536;0
66378;"S00843";4.4;36.78;65538;65536;66168
66379;"S00844";11.9;55.65;65540;65536;0
66380;"S00845";10.8;73.06;65539;65536;0
66381;"S00846";12.5;55.72;65539;65536;0
66382;"S00847";11.4;63.01;65540;65536;0
66383;"S00848";22.3;65.61;65540;65536;0
66384;"S00849";6.8;67.04;65536;65536;0
66385;"S00850";7.3;55.03;65536;65536;0
66386;"S00851";6.9;47.19;65541;65536;66172
66387;"S00852";7.2;51.8;65538;65536;0
66388;"S00853";6.8;48.55;65540;65536;0
66389;"S00854";15.9;87.55;65541;65536;66174
66390;"S00855";17.1;66.75;65538;65536;0
66391;"S00856";7.1;48.81;65540;65536;0
66392;"S00857";5.8;60.19;65541;65536;0
66393;"S00858";12.4;52.23;65536;65536;0
66394;"S00859";7.2;65.69;65537;65536;0
66395;"S00860";13.2;63.78;65540;65536;0
66396;"S00861";11.0;62.25;65536;65536;0
66397;"S00862";2.4;51.46;65539;65536;0
66398;"S00863";10.0;44.45;65540;65536;0
66399;"S00864";19.0;52.99;65539;65536;0
66400;"S00865";6.9;43.86;65536;65536;0
66401;"S00866";10.0;61.75;65537;65536;0
66402;"S00867";11.4;73.7;65539;65536;66183
66403;"S00868";11.7;59.43;65536;65536;65850
66404;"S00869";13.3;45.77;65537;65536;0
66405;"S00870";20.1;58.11;65538;65536;0
66406;"S00871";9.1;49.84;65536;65536;0
66407;"S00872";6.0;50.45;65537;65536;0
66408;"S00873";3.1;56.94;65538;65536;0
66409;"S00874";6.3;69.94;65537;65536;0
66410;"S00875";9.8;63.17;65537;65536;0
66411;"S00876";19.0;59.67;65539;65536;0
66412;"S00877";7.4;32.09;65537;65536;65631
66413;"S00878";11.1;60.4;65541;65536;0
66414;"S00879";9.9;56.61;65539;65536;0
66415;"S00880";10.0;48.91;65541;65536;65992
66416;"S00881";22.6;52.62;65540;65536;0
66417;"S00882";7.3;55.9;65536;65536;0
66418;"S00883";7.6;58.42;65539;65536;0
66419;"S00884";15.2;53.78;65539;65536;0
66420;"S00885";13.4;55.08;65536;65536;0
66421;"S00886";19.2;69.43;65536;65536;66197
66422;"S00887";12.9;56.22;65540;65536;0
66423;"S00888";8.2;52.09;65539;65536;0
66424;"S00889";13.0;49.09;65539;65536;0
66425;"S00890";15.5;58.29;65536;65536;0
66426;"S00891";14.1;33.6;65536;65536;0
66427;"S00892";12.5;52.53;65539;65536;0
66428;"S00893";15.3;72.45;65538;65536;65625
66429;"S00894";15.8;60.22;65536;65536;0
66430;"S00895";16.9;54.97;65541;65536;0
66431;"S00896";13.2;52.63;65537;65536;0
66432;"S00897";9.2;70.89;65539;65536;65692
66433;"S00898";10.7;59.84;65536;65536;0
66434;"S00899";16.0;64.97;65541;65536;0
66435;"S00900";5.9;50.96;65536;65536;0
66436;"S00901";11.8;71.25;65537;65536;65623
66437;"S00902";8.0;52.57;65537;65536;0
66438;"S00903";10.1;35.45;65537;65536;0
66439;"S00904";16.4;52.97;65539;65536;66206
66440;"S00905";11.0;60.27;65538;65536;0
66441;"S00906";10.2;52.73;65539;65536;0
66442;"S00907";3.2;57.59;65536;65536;0
66443;"S00908";13.7;41.64;65536;65536;0
66444;"S00909";13.2;70.24;65539;65536;0
66445;"S00910";20.8;50.54;65540;65536;0
66446;"S00911";8.5;60.52;65538;65536;0
66447;"S00912";11.1;49.71;65541;65536;0
66448;"S00913";10.0;43.245;65539;65536;65644
66449;"S00914";10.0;54.29;65537;65536;65642
66450;"S00915";9.5;56.43;65537;65536;0
66451;"S00916";11.4;61.61;65539;65536;65745
66452;"S00917";13.0;59.88;65537;65536;65656
66453;"S00918";10.9;45.39;65536;65536;0
66454;"S00919";7.8;63.94;65537;65536;0
66455;"S00920";10.0;67.52;65539;65536;0
66456;"S00921";15.4;63.58;65539;65536;0
66457;"S00922";4.9;45.97;65537;65536;65633
66458;"S00923";10.7;69.45;65539;65536;0
66459;"S00924";6.5;58.48;65541;65536;0
66460;"S00925";16.0;62.2;65539;65536;0
66461;"S00926";2.4;56.57;65536;65536;66218
66462;"S00927";7.2;54.57;65539;65536;65981
66463;"S00928";11.9;38.75;65536;65536;65631
66464;"S00929";17.8;58.89;65537;65536;66220
66465;"S00930";9.7;54.1;65539;65536;0
66466;"S00931";7.2;43.39;65538;65536;0
66467;"S00932";19.4;60.59;65541;65536;0
66468;"S00933";2.8;42.36;65537;65536;65790
66469;"S00934";-1.0;54.35;65538;65536;0
66470;"S00935";12.2;71.04;65537;65536;0
66471;"S00936";7.5;70.38;65536;65536;0
66472;"S00937";4.9;56.98;65539;65536;0
66473;"S00938";13.5;64.01;65541;65536;0
66474;"S00939";10.0;45.04;65537;65536;0
66475;"S00940";7.2;48.31;65536;65536;0
66476;"S00941";3.6;58.86;65537;65536;0
66477;"S00942";14.4;53.72;65536;65536;0
66478;"S00943";13.3;64.31;65536;65536;0
66479;"S00944";9.5;49.04;65536;65536;0
66480;"S00945";19.2;64.04;65536;65536;0
66481;"S00946";10.0;53.38;65536;65536;0
66482;"S00947";2.4;79.3;65539;65536;0
66483;"S00948";6.5;57.05;65539;65536;0
66484;"S00949";10.0;57.54;65537;65536;0
66485;"S00950";11.2;53.11;65536;65536;0
66486;"S00951";8.8;53.3;65539;65536;0
66487;"S00952";11.8;55.31;65537;65536;0
66488;"S00953";3.7;60.17;65538;65536;0
66489;"S00954";17.2;66.33;65537;65536;0
66490;"S00955";9.6;40.32;65536;65536;66004
66491;"S00956";15.6;60.65;65540;65536;66218
66492;"S00957";11.7;43.58;65536;65536;66236
66493;"S00958";12.3;57.26;65537;65536;0
66494;"S00959";12.8;59.66;65540;65536;0
66495;"S00960";12.2;63.54;65541;65536;0
66496;"S00961";13.2;55.28;65537;65536;0
66497;"S00962";16.6;55.67;65537;65536;0
66498;"S00963";11.0;45.67;65540;65536;0
66499;"S00964";13.5;62.59;65536;65536;0
66500;"S00965";9.6;56.48;65540;65536;0
66501;"S00966";17.2;59.38;65538;65536;0
66502;"S00967";6.6;61.16;65540;65536;0
66503;"S00968";19.0;62.94;65539;65536;0
66504;"S00969";9.8;52.73;65537;65536;0
66505;"S00970";2.8;67.17;65541;65536;0
66506;"S00971";10.6;53.7;65540;65536;0
66507;"S00972";6.6;60.71;65536;65536;0
66508;"S00973";14.2;69.96;65538;65536;0
66509;"S00974";6.7;60.97;65536;65536;0
66510;"S00975";7.8;53.48;65537;65536;0
66511;"S00976";0.6;37.29;65536;65536;0
66512;"S00977";7.7;65.54;65536;65536;0
66513;"S00978";-2.1;54.42;65540;65536;0
66514;"S00979";2.1;59.46;65537;65536;0
66515;"S00980";13.8;69.3;65539;65536;0
66516;"S00981";13.9;52.75;65539;65536;0
66517;"S00982";12.1;50.17;65540;65536;0
66518;"S00983";5.2;51.87;65536;65536;0
66519;"S00984";9.8;67.57;65536;65536;0
66520;"S00985";10.0;76.05;65537;65536;65846
66521;"S00986";4.2;54.06;65536;65536;0
66522;"S00987";10.0;59.12;65541;65536;0
66523;"S00988";14.4;60.21;65538;65536;0
66524;"S00989";8.9;60.71;65537;65536;0
66525;"S00990";10.1;41.35;65538;65536;0
66526;"S00991";11.0;67.2;65537;65536;0
66527;"S00992";-0.2;50.83;65539;65536;0
66528;"S00993";8.8;57.87;65541;65536;0
66529;"S00994";6.6;63.3;65540;65536;0
66530;"S00995";5.0;66.28;65536;65536;66052
66531;"S00996";8.6;69.51;65537;65536;66255
66532;"S00997";19.0;66.76;65536;65536;0
66533;"S00998";13.2;42.28;65539;65536;0
66534;"S00999";7.1;67.16;65538;65536;0
66535;"S01000";12.9;53.51;65536;65536;0
66536;"S01001";17.0;48.43;65537;65536;0
66537;"S01002";14.6;70.44;65539;65536;0
66538;"S01003";10.3;53.9;65539;65536;0
66539;"S01004";6.8;60.22;65541;65536;0
66540;"S01005";13.5;55.52;65536;65536;0
66541;"S01006";12.0;52.41;65537;65536;0
66542;"S01007";10.0;62.89;65536;65536;65875
66543;"S01008";13.2;72.06;65540;65536;0
66544;"S01009";15.2;52.85;65537;65536;0
66545;"S01010";7.3;53.82;65536;65536;0
66546;"S01011";16.6;36.435;65538;65536;0
66547;"S01012";11.0;47.88;65536;65536;0
66548;"S01013";20.4;54.52;65540;65536;0
66549;"S01014";6.6;49.42;65540;65536;0
66550;"S01015";18.7;66.81;65536;65536;0
66551;"S01016";11.0;55.59;65536;65536;0
66552;"S01017";6.7;72.18;65536;65536;0
66553;"S01018";7.6;66.02;65536;65536;0
66554;"S01019";8.4;47.13;65536;65536;0
66555;"S01020";12.1;47.17;65541;65536;0
66556;"S01021";12.6;60.36;65537;65536;0
66557;"S01022";7.1;69.05;65540;65536;65644
66558;"S01023";9.9;51.82;65537;65536;65836
66559;"S01024";20.7;54.44;65541;65536;0
66560;"S01025";18.6;57.8;65537;65536;65862
66561;"S01026";12.2;65.52;65540;65536;0
66562;"S01027";10.2;50.09;65537;65536;0
66563;"S01028";10.0;43.43;65539;65536;66143
66564;"S01029";13.1;54.26;65537;65536;0
66565;"S01030";4.9;49.39;65540;65536;0
66566;"S01031";8.7;48.66;65536;65536;0
66567;"S01032";1.7;59.64;65539;65536;0
66568;"S01033";12.0;59.86;65541;65536;0
66569;"S01034";13.2;65.43;65539;65536;0
66570;"S01035";7.6;82.395;65536;65536;0
66571;"S01036";17.9;56.94;65536;65536;0
66572;"S01037";3.9;58.67;65541;65536;0
66573;"S01038";2.7;51.46;65536;65536;0
66574;"S01039";11.1;65.13;65538;65536;0
66575;"S01040";15.2;55.1;65541;65536;0
66576;"S01041";18.4;66.57;65536;65536;66276
66577;"S01042";7.7;49.32;65539;65536;0
66578;"S01043";15.4;74.0;65541;65536;0
66579;"S01044";9.8;50.82;65536;65536;0
66580;"S01045";9.1;66.68;65536;65536;0
66581;"S01046";14.4;70.34;65536;65536;0
66582;"S01047";13.3;53.24;65536;65536;65585
66583;"S01048";2.1;55.54;65539;65536;0
66584;"S01049";17.4;51.86;65536;65536;0
66585;"S01050";16.9;69.56;65538;65536;0
66586;"S01051";6.9;51.54;65538;65536;66279
66587;"S01052";12.0;38.16;65541;65536;0
66588;"S01053";12.5;52.29;65537;65536;0
66589;"S01054";10.0;59.51;65536;65536;0
66590;"S01055";10.0;61.52;65537;65536;0
66591;"S01056";6.6;76.27;65537;65536;0
66592;"S01057";9.9;64.01;65539;65536;0
66593;"S01058";15.9;66.59;65536;65536;65875
66594;"S01059";12.7;60.75;65540;65536;0
66595;"S01060";8.1;48.04;65537;65536;0
66596;"S01061";13.9;60.67;65539;65536;0
66597;"S01062";-2.8;43.83;65539;65536;0
66598;"S01063";15.7;58.03;65539;65536;66218
66599;"S01064";1.3;46.72;65536;65536;0
66600;"S01065";8.2;35.49;65536;65536;0
66601;"S01066";4.4;59.23;65536;65536;0
66602;"S01067";3.5;58.18;65537;65536;0
66603;"S01068";15.8;64.04;65539;65536;0
66604;"S01069";7.7;47.43;65536;65536;0
66605;"S01070";11.7;68.8;65537;65536;0
66606;"S01071";9.8;42.29;65537;65536;0
66607;"S01072";12.4;67.63;65541;65536;0
66608;"S01073";10.4;80.16;65538;65536;0
66609;"S01074";3.6;48.35;65538;65536;0
66610;"S01075";10.0;50.36;65538;65536;66002
66611;"S01076";7.5;47.66;65537;65536;0
66612;"S01077";2.2;50.75;65539;65536;0
66613;"S01078";7.9;67.65;65541;65536;0
66614;"S01079";17.5;67.48;65541;65536;0
66615;"S01080";14.3;56.93;65537;65536;0
66616;"S01081";8.3;68.23;65541;65536;0
66617;"S01082";8.3;72.75;65538;65536;66077
66618;"S01083";8.4;60.01;65536;65536;0
66619;"S01084";20.4;59.27;65536;65536;0
66620;"S01085";11.9;56.84;65539;65536;0
66621;"S01086";12.2;50.85;65536;65536;0
66622;"S01087";15.2;80.485;65536;65536;0
66623;"S01088";11.2;76.95;65540;65536;0
66624;"S01089";8.7;61.11;65537;65536;0
66625;"S01090";9.0;54.92;65539;65536;0
66626;"S01091";9.6;42.35;65541;65536;0
66627;"S01092";9.8;60.39;65541;65536;0
66628;"S01093";13.6;54.42;65537;65536;0
66629;"S01094";10.0;73.19;65536;65536;0
66630;"S01095";13.7;57.73;65536;65536;0
66631;"S01096";9.6;66.2;65537;65536;65875
66632;"S01097";10.4;69.31;65541;65536;0
66633;"S01098";0.0;41.9;65536;65536;0
66634;"S01099";10.0;46.11;65541;65536;66206
66635;"S01100";11.7;57.81;65539;65536;0
66636;"S01101";15.0;77.06;65536;65536;0
66637;"S01102";10.0;62.43;65536;65536;0
66638;"S01103";20.4;51.17;65541;65536;66023
66639;"S01104";9.3;56.62;65536;65536;0
66640;"S01105";10.0;64.04;65537;65536;0
66641;"S01106";4.8;57.63;65537;65536;0
66642;"S01107";13.1;55.22;65536;65536;0
66643;"S01108";4.7;52.86;65539;65536;0
66644;"S01109";6.9;41.035;65541;65536;0
66645;"S01110";19.6;61.21;65537;65536;0
66646;"S01111";9.0;53.51;65539;65536;66023
66647;"S01112";11.1;50.48;65537;65536;0
66648;"S01113";14.4;87.425;65539;65536;0
66649;"S01114";12.5;56.78;65536;65536;0
66650;"S01115";10.8;41.99;65536;65536;0
66651;"S01116";11.8;55.57;65541;65536;0
