"StudentID";"Gender";"Age";"GradeLevel";"at_risk";"CountryID"
"S00581";"Male";17;"Grade 11";"False";65538
"S00582";"Female";17;"Grade 12";"False";65536
"S00583";"Male";16;"Grade 11";"False";65536
"S00584";"Male";16;"Grade 11";"False";65536
"S00585";"Female";16;"Grade 11";"False";65536
"S00586";"Male";15;"Grade 10";"False";65538
"S00587";"Male";17;"Grade 12";"False";65536
"S00588";"Male";16;"Grade 11";"True";65536
"S00589";"Male";16;"Grade 11";"False";65536
"S00590";"Female";16;"Grade 12";"False";65536
"S00591";"Female";17;"Grade 11";"False";65538
"S00592";"Female";15;"Grade 11";"False";65536
"S00593";"Female";15;"Grade 10";"False";65537
"S00594";"Male";15;"Grade 10";"False";65536
"S00595";"Male";17;"Grade 12";"False";65538
"S00596";"Female";15;"Grade 10";"False";65536
"S00597";"Male";16;"Grade 11";"False";65538
"S00598";"Male";15;"Grade 10";"True";65539
"S00599";"Male";15;"Grade 10";"False";65539
"S00600";"Female";16;"Grade 11";"False";65537
"S00601";"Male";15;"Grade 10";"False";65540
"S00602";"Male";15;"Grade 10";"False";65538
"S00603";"Female";18;"Grade 12";"False";65536
"S00604";"Male";17;"Grade 12";"False";65536
"S00605";"Male";15;"Grade 10";"False";65538
"S00606";"Male";18;"Grade 12";"False";65536
"S00607";"Male";17;"Grade 12";"False";65539
"S00608";"Male";15;"Grade 10";"False";65536
"S00609";"Male";17;"Grade 12";"False";65536
"S00610";"Male";17;"Grade 12";"False";65538
"S00611";"Male";16;"Grade 11";"False";65538
"S00612";"Male";15;"Grade 10";"False";65538
"S00613";"Female";15;"Grade 10";"True";65538
"S00614";"Male";15;"Grade 11";"False";65538
"S00615";"Male";15;"Grade 10";"False";65540
"S00616";"Male";18;"Grade 12";"False";65537
"S00617";"Male";16;"Grade 11";"True";65539
"S00618";"Male";16;"Grade 11";"False";65538
"S00619";"Male";17;"Grade 12";"False";65538
"S00620";"Female";16;"Grade 11";"False";65538
"S00621";"Male";15;"Grade 10";"False";65537
"S00622";"Female";15;"Grade 10";"False";65537
"S00623";"Male";16;"Grade 11";"False";65537
"S00624";"Female";14;"Grade 10";"False";65538
"S00625";"Female";16;"Grade 11";"False";65537
"S00626";"Female";16;"Grade 11";"True";65536
"S00627";"Female";17;"Grade 12";"False";65536
"S00628";"Female";17;"Grade 12";"False";65538
"S00629";"Male";17;"Grade 12";"False";65536
"S00630";"Male";17;"Grade 12";"False";65538
"S00631";"Male";16;"Grade 11";"False";65537
"S00632";"Male";17;"Grade 12";"False";65538
"S00633";"Male";17;"Grade 12";"False";65540
"S00634";"Male";16;"Grade 11";"False";65537
"S00635";"Female";15;"Grade 10";"False";65536
"S00636";"Female";17;"Grade 12";"False";65536
"S00637";"Male";16;"Grade 12";"False";65538
"S00638";"Male";15;"Grade 10";"False";65538
"S00639";"Male";15;"Grade 10";"False";65538
"S00640";"Female";17;"Grade 12";"False";65536
"S00641";"Female";16;"Grade 11";"True";65538
"S00642";"Female";15;"Grade 10";"False";65539
"S00643";"Female";17;"Grade 12";"False";65540
"S00644";"Male";15;"Grade 10";"True";65536
"S00645";"Male";17;"Grade 11";"False";65538
"S00646";"Male";16;"Grade 11";"False";65539
"S00647";"Female";16;"Grade 11";"False";65537
"S00648";"Male";15;"Grade 10";"False";65536
"S00649";"Female";17;"Grade 12";"True";65537
"S00650";"Male";17;"Grade 12";"False";65537
"S00651";"Male";16;"Grade 11";"False";65537
"S00652";"Male";16;"Grade 11";"False";65537
"S00653";"Male";16;"Grade 11";"True";65538
"S00654";"Male";15;"Grade 10";"False";65536
"S00655";"Female";17;"Grade 12";"False";65540
"S00656";"Male";16;"Grade 11";"False";65537
"S00657";"Male";17;"Grade 12";"False";65539
"S00658";"Male";16;"Grade 11";"False";65536
"S00659";"Male";17;"Grade 12";"True";65536
"S00660";"Female";17;"Grade 12";"True";65538
"S00661";"Male";17;"Grade 12";"False";65537
"S00662";"Female";16;"Grade 11";"False";65538
"S00663";"Male";17;"Grade 12";"True";65536
"S00664";"Male";16;"Grade 11";"False";65538
"S00665";"Male";17;"Grade 12";"False";65538
"S00666";"Male";16;"Grade 11";"True";65536
"S00667";"Female";16;"Grade 11";"False";65537
"S00668";"Male";16;"Grade 12";"False";65536
"S00669";"Female";16;"Grade 11";"False";65537
"S00670";"Male";15;"Grade 10";"False";65538
"S00671";"Male";17;"Grade 12";"False";65538
"S00672";"Male";17;"Grade 12";"False";65536
"S00673";"Male";16;"Grade 11";"False";65539
"S00674";"Male";16;"Grade 11";"False";65539
"S00675";"Female";17;"Grade 12";"True";65538
"S00676";"Male";16;"Grade 11";"False";65538
"S00677";"Female";16;"Grade 11";"True";65536
"S00678";"Male";15;"Grade 10";"False";65538
"S00679";"Male";15;"Grade 10";"True";65538
"S00680";"Male";16;"Grade 11";"False";65540
"S00681";"Male";16;"Grade 11";"True";65536
"S00682";"Male";15;"Grade 11";"False";65536
"S00683";"Male";16;"Grade 11";"False";65536
"S00684";"Female";17;"Grade 12";"False";65539
"S00685";"Male";17;"Grade 12";"False";65537
"S00686";"Male";17;"Grade 12";"False";65538
"S00687";"Female";17;"Grade 12";"False";65538
"S00688";"Male";16;"Grade 11";"True";65538
"S00689";"Female";16;"Grade 11";"False";65539
"S00690";"Male";17;"Grade 12";"False";65540
"S00691";"Female";16;"Grade 11";"True";65540
"S00692";"Male";17;"Grade 12";"False";65536
"S00693";"Male";15;"Grade 10";"True";65536
"S00694";"Male";15;"Grade 10";"False";65537
"S00695";"Male";15;"Grade 10";"False";65538
"S00696";"Male";17;"Grade 12";"False";65537
"S00697";"Male";17;"Grade 12";"False";65537
"S00698";"Male";16;"Grade 11";"False";65537
"S00699";"Male";15;"Grade 10";"False";65538
"S00700";"Female";16;"Grade 11";"False";65536
"S00701";"Male";16;"Grade 11";"True";65538
"S00702";"Male";16;"Grade 12";"False";65536
"S00703";"Male";17;"Grade 12";"True";65536
"S00704";"Male";16;"Grade 11";"True";65537
"S00705";"Male";17;"Grade 12";"False";65540
"S00706";"Male";16;"Grade 11";"False";65536
"S00707";"Male";16;"Grade 11";"False";65540
"S00708";"Male";17;"Grade 12";"False";65538
"S00709";"Male";16;"Grade 11";"False";65539
"S00710";"Female";15;"Grade 10";"False";65539
"S00711";"Male";17;"Grade 12";"False";65540
"S00712";"Male";16;"Grade 11";"False";65536
"S00713";"Female";14;"Grade 10";"False";65537
"S00714";"Male";15;"Grade 10";"False";65538
"S00715";"Male";17;"Grade 12";"False";65538
"S00716";"Male";16;"Grade 11";"False";65537
"S00717";"Male";17;"Grade 12";"True";65536
"S00718";"Male";16;"Grade 11";"True";65540
"S00719";"Male";16;"Grade 11";"False";65538
"S00720";"Female";15;"Grade 10";"True";65538
"S00721";"Female";16;"Grade 10";"False";65537
"S00722";"Female";17;"Grade 12";"False";65536
"S00723";"Male";17;"Grade 12";"True";65540
"S00724";"Female";16;"Grade 11";"True";65536
"S00725";"Male";15;"Grade 10";"True";65536
"S00726";"Female";16;"Grade 11";"True";65536
"S00727";"Female";16;"Grade 11";"False";65536
"S00728";"Female";16;"Grade 11";"False";65536
"S00729";"Female";15;"Grade 10";"False";65540
"S00730";"Male";17;"Grade 12";"False";65536
"S00731";"Male";17;"Grade 12";"True";65539
"S00732";"Male";16;"Grade 11";"False";65536
"S00733";"Male";16;"Grade 10";"False";65539
"S00734";"Male";16;"Grade 12";"True";65536
"S00735";"Male";16;"Grade 11";"False";65538
"S00736";"Female";15;"Grade 10";"True";65540
"S00737";"Male";17;"Grade 12";"False";65536
"S00738";"Male";17;"Grade 12";"False";65537
"S00739";"Male";16;"Grade 11";"True";65536
"S00740";"Male";17;"Grade 12";"False";65540
"S00741";"Male";16;"Grade 11";"True";65537
"S00742";"Female";15;"Grade 10";"False";65538
"S00743";"Male";16;"Grade 11";"True";65536
"S00744";"Male";17;"Grade 12";"False";65537
"S00745";"Male";15;"Grade 10";"False";65539
"S00746";"Male";16;"Grade 11";"False";65539
"S00747";"Female";16;"Grade 12";"False";65538
"S00748";"Female";17;"Grade 12";"False";65539
"S00749";"Female";16;"Grade 11";"True";65538
"S00750";"Male";16;"Grade 11";"True";65537
"S00751";"Male";16;"Grade 11";"False";65536
"S00752";"Male";15;"Grade 10";"False";65539
"S00753";"Female";15;"Grade 10";"False";65538
"S00754";"Male";15;"Grade 10";"False";65536
"S00755";"Male";17;"Grade 12";"False";65536
"S00756";"Female";16;"Grade 11";"False";65536
"S00757";"Male";15;"Grade 10";"True";65538
"S00758";"Male";17;"Grade 12";"False";65538
"S00759";"Male";17;"Grade 12";"True";65538
"S00760";"Male";15;"Grade 10";"False";65537
"S00761";"Female";16;"Grade 11";"False";65538
"S00762";"Male";17;"Grade 12";"False";65539
"S00763";"Male";16;"Grade 11";"False";65537
"S00764";"Male";17;"Grade 12";"True";65537
"S00765";"Female";16;"Grade 11";"False";65536
"S00766";"Female";17;"Grade 12";"True";65537
"S00767";"Female";16;"Grade 11";"False";65537
"S00768";"Male";17;"Grade 12";"True";65539
"S00769";"Female";17;"Grade 11";"False";65539
"S00770";"Female";15;"Grade 11";"False";65537
"S00771";"Female";16;"Grade 11";"False";65537
"S00772";"Male";16;"Grade 11";"True";65537
"S00773";"Male";15;"Grade 10";"False";65536
"S00774";"Male";17;"Grade 12";"False";65539
"S00775";"Female";16;"Grade 11";"False";65538
"S00776";"Male";17;"Grade 12";"False";65537
"S00777";"Male";16;"Grade 11";"True";65537
"S00778";"Male";16;"Grade 11";"False";65538
"S00779";"Female";15;"Grade 10";"True";65537
"S00780";"Female";16;"Grade 11";"False";65537
"S00781";"Male";17;"Grade 12";"False";65539
"S00782";"Male";17;"Grade 12";"False";65538
"S00783";"Female";16;"Grade 11";"False";65536
"S00784";"Female";16;"Grade 11";"False";65539
"S00785";"Male";16;"Grade 11";"False";65536
"S00786";"Male";16;"Grade 11";"False";65540
"S00787";"Male";17;"Grade 12";"True";65537
"S00788";"Male";17;"Grade 12";"False";65536
"S00789";"Male";15;"Grade 10";"False";65536
"S00790";"Male";17;"Grade 12";"False";65536
"S00791";"Male";16;"Grade 11";"False";65539
"S00792";"Male";16;"Grade 11";"False";65536
"S00793";"Male";16;"Grade 11";"False";65538
"S00794";"Male";17;"Grade 12";"False";65539
"S00795";"Female";16;"Grade 10";"True";65540
"S00796";"Female";17;"Grade 12";"True";65539
"S00797";"Male";16;"Grade 11";"False";65536
"S00798";"Male";17;"Grade 12";"False";65538
"S00799";"Male";17;"Grade 12";"False";65539
"S00800";"Male";17;"Grade 12";"True";65536
"S00801";"Male";17;"Grade 12";"False";65539
"S00802";"Male";18;"Grade 12";"False";65536
"S00803";"Male";17;"Grade 12";"False";65538
"S00804";"Male";16;"Grade 11";"False";65536
"S00805";"Female";16;"Grade 11";"False";65539
"S00806";"Female";17;"Grade 12";"False";65538
"S00807";"Female";16;"Grade 11";"False";65536
"S00808";"Male";16;"Grade 11";"False";65536
"S00809";"Female";17;"Grade 12";"True";65536
"S00810";"Female";16;"Grade 11";"False";65538
"S00811";"Male";16;"Grade 11";"False";65538
"S00812";"Male";16;"Grade 11";"False";65538
"S00813";"Male";15;"Grade 10";"False";65539
"S00814";"Female";17;"Grade 12";"False";65539
"S00815";"Male";16;"Grade 11";"False";65536
"S00816";"Male";16;"Grade 11";"False";65540
"S00817";"Male";17;"Grade 12";"True";65536
"S00818";"Male";15;"Grade 10";"False";65538
"S00819";"Female";15;"Grade 10";"True";65539
"S00820";"Male";17;"Grade 12";"False";65538
"S00821";"Male";15;"Grade 10";"False";65538
"S00822";"Male";17;"Grade 12";"False";65536
"S00823";"Male";17;"Grade 12";"False";65538
"S00824";"Male";16;"Grade 11";"False";65536
"S00825";"Male";16;"Grade 11";"False";65538
"S00826";"Female";17;"Grade 12";"False";65538
"S00827";"Male";15;"Grade 10";"False";65538
"S00828";"Female";14;"Grade 10";"False";65539
"S00829";"Female";16;"Grade 11";"False";65538
"S00830";"Male";16;"Grade 11";"False";65539
"S00831";"Male";16;"Grade 12";"False";65536
"S00832";"Male";17;"Grade 12";"True";65538
"S00833";"Female";16;"Grade 11";"False";65538
"S00834";"Male";17;"Grade 11";"True";65538
"S00835";"Female";17;"Grade 12";"True";65537
"S00836";"Male";15;"Grade 10";"False";65536
"S00837";"Female";16;"Grade 11";"False";65540
"S00838";"Male";17;"Grade 12";"True";65538
"S00839";"Male";17;"Grade 12";"False";65537
"S00840";"Female";17;"Grade 12";"True";65536
"S00841";"Male";15;"Grade 10";"False";65537
"S00842";"Male";17;"Grade 12";"False";65537
"S00843";"Male";16;"Grade 11";"True";65539
"S00844";"Female";17;"Grade 12";"False";65539
"S00845";"Male";17;"Grade 12";"False";65538
"S00846";"Female";16;"Grade 11";"False";65537
"S00847";"Female";17;"Grade 12";"False";65537
"S00848";"Male";16;"Grade 11";"False";65538
"S00849";"Male";18;"Grade 12";"False";65538
"S00850";"Male";16;"Grade 11";"False";65536
"S00851";"Female";15;"Grade 10";"True";65536
"S00852";"Female";15;"Grade 10";"False";65537
"S00853";"Male";16;"Grade 10";"True";65538
"S00854";"Female";15;"Grade 10";"False";65537
"S00855";"Female";15;"Grade 10";"False";65536
"S00856";"Female";17;"Grade 12";"True";65538
"S00857";"Male";16;"Grade 11";"False";65536
"S00858";"Male";16;"Grade 11";"False";65537
"S00859";"Male";16;"Grade 11";"False";65538
"S00860";"Male";15;"Grade 10";"False";65537
"S00861";"Female";15;"Grade 10";"False";65536
"S00862";"Female";17;"Grade 12";"False";65536
"S00863";"Male";17;"Grade 12";"True";65538
"S00864";"Male";16;"Grade 11";"False";65537
"S00865";"Male";16;"Grade 11";"True";65536
"S00866";"Female";17;"Grade 12";"False";65538
"S00867";"Male";16;"Grade 11";"False";65538
"S00868";"Male";16;"Grade 11";"False";65536
"S00869";"Female";16;"Grade 11";"True";65539
"S00870";"Male";16;"Grade 11";"False";65536
"S00871";"Female";14;"Grade 10";"True";65536
"S00872";"Male";17;"Grade 12";"False";65536
"S00873";"Male";14;"Grade 10";"False";65538
"S00874";"Male";15;"Grade 11";"False";65539
"S00875";"Male";16;"Grade 11";"False";65536
"S00876";"Male";15;"Grade 10";"False";65537
"S00877";"Male";16;"Grade 11";"True";65539
"S00878";"Male";16;"Grade 11";"False";65538
"S00879";"Female";15;"Grade 10";"False";65536
"S00880";"Female";16;"Grade 11";"True";65540
"S00881";"Female";16;"Grade 11";"False";65537
"S00882";"Male";15;"Grade 10";"False";65540
"S00883";"Male";15;"Grade 10";"False";65539
"S00884";"Female";17;"Grade 12";"False";65540
"S00885";"Female";16;"Grade 11";"False";65538
"S00886";"Male";17;"Grade 11";"False";65537
"S00887";"Female";18;"Grade 12";"False";65536
"S00888";"Female";17;"Grade 12";"False";65537
"S00889";"Male";16;"Grade 11";"True";65539
"S00890";"Female";16;"Grade 11";"False";65539
"S00891";"Male";16;"Grade 11";"True";65538
"S00892";"Male";17;"Grade 12";"False";65536
"S00893";"Male";15;"Grade 10";"False";65539
"S00894";"Male";17;"Grade 12";"False";65539
"S00895";"Male";17;"Grade 12";"False";65540
"S00896";"Male";15;"Grade 10";"False";65538
"S00897";"Female";16;"Grade 11";"False";65536
"S00898";"Male";17;"Grade 12";"False";65537
"S00899";"Male";16;"Grade 11";"False";65537
"S00900";"Male";16;"Grade 11";"False";65540
"S00901";"Female";15;"Grade 10";"False";65536
"S00902";"Male";16;"Grade 11";"False";65539
"S00903";"Male";15;"Grade 10";"True";65539
"S00904";"Male";15;"Grade 10";"False";65538
"S00905";"Female";17;"Grade 12";"False";65539
"S00906";"Female";15;"Grade 10";"False";65540
"S00907";"Male";17;"Grade 11";"False";65539
"S00908";"Male";16;"Grade 11";"True";65536
"S00909";"Male";16;"Grade 11";"False";65538
"S00910";"Male";16;"Grade 11";"False";65536
"S00911";"Female";16;"Grade 11";"False";65537
"S00912";"Male";16;"Grade 11";"True";65536
"S00913";"Female";15;"Grade 10";"True";65538
"S00914";"Male";15;"Grade 10";"False";65539
"S00915";"Female";16;"Grade 11";"False";65538
"S00916";"Male";16;"Grade 11";"False";65536
"S00917";"Male";17;"Grade 12";"False";65536
"S00918";"Male";17;"Grade 12";"True";65536
"S00919";"Female";14;"Grade 10";"False";65537
"S00920";"Male";17;"Grade 12";"False";65538
"S00921";"Male";17;"Grade 12";"False";65539
"S00922";"Male";15;"Grade 10";"True";65536
"S00923";"Male";17;"Grade 12";"False";65538
"S00924";"Female";16;"Grade 11";"False";65536
"S00925";"Male";16;"Grade 11";"False";65536
"S00926";"Female";15;"Grade 10";"False";65537
"S00927";"Female";16;"Grade 11";"False";65537
"S00928";"Male";16;"Grade 11";"True";65540
"S00929";"Female";15;"Grade 10";"False";65539
"S00930";"Male";15;"Grade 10";"False";65540
"S00931";"Female";16;"Grade 11";"True";65536
"S00932";"Male";17;"Grade 12";"False";65536
"S00933";"Male";17;"Grade 12";"True";65536
"S00934";"Male";16;"Grade 11";"False";65536
"S00935";"Male";17;"Grade 12";"False";65537
"S00936";"Female";15;"Grade 10";"False";65539
"S00937";"Male";16;"Grade 11";"False";65536
"S00938";"Male";17;"Grade 12";"False";65539
"S00939";"Male";16;"Grade 11";"True";65538
"S00940";"Female";14;"Grade 10";"True";65536
"S00941";"Male";17;"Grade 12";"False";65536
"S00942";"Male";16;"Grade 11";"False";65538
"S00943";"Male";15;"Grade 10";"False";65536
"S00944";"Female";16;"Grade 11";"True";65538
"S00945";"Male";15;"Grade 11";"False";65538
"S00946";"Male";16;"Grade 11";"False";65540
"S00947";"Female";17;"Grade 12";"False";65537
"S00948";"Male";16;"Grade 11";"False";65538
"S00949";"Female";15;"Grade 10";"False";65537
"S00950";"Female";16;"Grade 11";"False";65537
"S00951";"Male";15;"Grade 10";"False";65538
"S00952";"Female";16;"Grade 11";"False";65537
"S00953";"Male";17;"Grade 12";"False";65536
"S00954";"Male";16;"Grade 11";"False";65538
"S00955";"Male";16;"Grade 11";"True";65538
"S00956";"Male";17;"Grade 12";"False";65537
"S00957";"Male";15;"Grade 10";"True";65536
"S00958";"Male";16;"Grade 11";"False";65539
"S00959";"Female";16;"Grade 11";"False";65536
"S00960";"Female";17;"Grade 12";"False";65536
"S00961";"Male";15;"Grade 11";"False";65538
"S00962";"Male";15;"Grade 10";"False";65537
"S00963";"Male";17;"Grade 12";"True";65538
"S00964";"Male";16;"Grade 10";"False";65539
"S00965";"Male";18;"Grade 12";"False";65538
"S00966";"Male";14;"Grade 10";"False";65538
"S00967";"Male";16;"Grade 11";"False";65536
"S00968";"Female";17;"Grade 12";"False";65538
"S00969";"Male";17;"Grade 12";"False";65536
"S00970";"Female";16;"Grade 11";"False";65539
"S00971";"Female";17;"Grade 12";"False";65539
"S00972";"Male";17;"Grade 12";"False";65537
"S00973";"Female";16;"Grade 11";"False";65540
"S00974";"Male";15;"Grade 10";"False";65536
"S00975";"Female";18;"Grade 12";"False";65537
"S00976";"Male";16;"Grade 11";"True";65539
"S00977";"Male";15;"Grade 10";"False";65536
"S00978";"Male";16;"Grade 11";"False";65538
"S00979";"Male";16;"Grade 11";"False";65536
"S00980";"Male";15;"Grade 10";"False";65538
"S00981";"Female";15;"Grade 10";"False";65538
"S00982";"Female";17;"Grade 12";"False";65538
"S00983";"Female";17;"Grade 11";"False";65538
"S00984";"Male";16;"Grade 11";"False";65536
"S00985";"Female";16;"Grade 11";"False";65538
"S00986";"Male";16;"Grade 11";"False";65537
"S00987";"Female";17;"Grade 12";"False";65538
"S00988";"Female";16;"Grade 11";"False";65536
"S00989";"Male";15;"Grade 11";"False";65538
"S00990";"Female";17;"Grade 12";"True";65539
"S00991";"Male";16;"Grade 10";"False";65536
"S00992";"Male";15;"Grade 10";"False";65536
"S00993";"Male";15;"Grade 10";"False";65537
"S00994";"Male";16;"Grade 11";"False";65539
"S00995";"Female";16;"Grade 11";"False";65538
"S00996";"Male";17;"Grade 12";"False";65536
"S00997";"Male";15;"Grade 10";"False";65538
"S00998";"Female";17;"Grade 11";"True";65538
"S00999";"Male";16;"Grade 11";"False";65539
"S01000";"Female";16;"Grade 11";"False";65538
"S01001";"Male";16;"Grade 11";"True";65537
"S01002";"Male";17;"Grade 12";"False";65536
"S01003";"Male";18;"Grade 12";"False";65538
"S01004";"Female";16;"Grade 11";"False";65538
"S01005";"Male";16;"Grade 11";"False";65537
"S01006";"Female";16;"Grade 11";"False";65538
"S01007";"Male";16;"Grade 11";"False";65538
"S01008";"Male";17;"Grade 12";"False";65539
"S01009";"Male";16;"Grade 11";"False";65536
"S01010";"Female";16;"Grade 11";"False";65538
"S01011";"Male";15;"Grade 10";"True";65538
