"ParentID";"StudentID";"ParentEducationLevel"
40961;"S00961";"Doctorate"
40962;"S00962";"Bachelor"
40963;"S00963";"Associate"
40964;"S00964";"Doctorate"
40965;"S00965";"Master"
40966;"S00966";"Master"
40967;"S00967";"Associate"
40968;"S00968";"Bachelor"
40969;"S00969";"Associate"
40970;"S00970";"High School"
40971;"S00971";"Associate"
40972;"S00972";"Doctorate"
40973;"S00973";"Doctorate"
40974;"S00974";"Associate"
40975;"S00975";"Doctorate"
40976;"S00976";"High School"
40977;"S00977";"Doctorate"
40978;"S00978";"Doctorate"
40979;"S00979";"Bachelor"
40980;"S00980";"Doctorate"
40981;"S00981";"Associate"
40982;"S00982";"Associate"
40983;"S00983";"Bachelor"
40984;"S00984";"Master"
40985;"S00985";"High School"
40986;"S00986";"High School"
40987;"S00987";"Master"
40988;"S00988";"Doctorate"
40989;"S00989";"Associate"
40990;"S00990";"Doctorate"
40991;"S00991";"Bachelor"
40992;"S00992";"High School"
40993;"S00993";"Master"
40994;"S00994";"Associate"
40995;"S00995";"Doctorate"
40996;"S00996";"Master"
40997;"S00997";"Master"
40998;"S00998";"Doctorate"
40999;"S00999";"Doctorate"
41000;"S01000";"Associate"
41001;"S01001";"Associate"
41002;"S01002";"Doctorate"
41003;"S01003";"Associate"
41004;"S01004";"Associate"
41005;"S01005";"High School"
41006;"S01006";"Associate"
41007;"S01007";"Bachelor"
41008;"S01008";"Associate"
41009;"S01009";"Bachelor"
41010;"S01010";"Doctorate"
41011;"S01011";"High School"
41012;"S01012";"Doctorate"
41013;"S01013";"Bachelor"
41014;"S01014";"Master"
41015;"S01015";"Bachelor"
41016;"S01016";"Bachelor"
41017;"S01017";"Associate"
41018;"S01018";"High School"
41019;"S01019";"High School"
41020;"S01020";"High School"
41021;"S01021";"High School"
41022;"S01022";"Associate"
41023;"S01023";"Bachelor"
41024;"S01024";"Associate"
41025;"S01025";"Bachelor"
41026;"S01026";"Doctorate"
41027;"S01027";"Bachelor"
41028;"S01028";"High School"
41029;"S01029";"Doctorate"
41030;"S01030";"Bachelor"
41031;"S01031";"Bachelor"
41032;"S01032";"Associate"
41033;"S01033";"Associate"
41034;"S01034";"Bachelor"
41035;"S01035";"Doctorate"
41036;"S01036";"Doctorate"
41037;"S01037";"Doctorate"
41038;"S01038";"Associate"
41039;"S01039";"High School"
41040;"S01040";"High School"
41041;"S01041";"Master"
41042;"S01042";"Associate"
41043;"S01043";"Bachelor"
41044;"S01044";"High School"
41045;"S01045";"Bachelor"
41046;"S01046";"Bachelor"
41047;"S01047";"Doctorate"
41048;"S01048";"High School"
41049;"S01049";"Master"
41050;"S01050";"Associate"
41051;"S01051";"Doctorate"
41052;"S01052";"Associate"
41053;"S01053";"Bachelor"
41054;"S01054";"Bachelor"
41055;"S01055";"Associate"
41056;"S01056";"Bachelor"
41057;"S01057";"Bachelor"
41058;"S01058";"Doctorate"
41059;"S01059";"Associate"
41060;"S01060";"Associate"
41061;"S01061";"Master"
41062;"S01062";"Master"
41063;"S01063";"Doctorate"
41064;"S01064";"Bachelor"
41065;"S01065";"Associate"
41066;"S01066";"Associate"
41067;"S01067";"High School"
41068;"S01068";"Doctorate"
41069;"S01069";"Bachelor"
41070;"S01070";"Master"
41071;"S01071";"High School"
41072;"S01072";"Doctorate"
41073;"S01073";"Bachelor"
41074;"S01074";"Bachelor"
41075;"S01075";"High School"
41076;"S01076";"Master"
41077;"S01077";"High School"
41078;"S01078";"Doctorate"
41079;"S01079";"Associate"
41080;"S01080";"Master"
41081;"S01081";"High School"
41082;"S01082";"Associate"
41083;"S01083";"Bachelor"
41084;"S01084";"Doctorate"
41085;"S01085";"Associate"
41086;"S01086";"Associate"
41087;"S01087";"Bachelor"
41088;"S01088";"Master"
41089;"S01089";"Master"
41090;"S01090";"Associate"
41091;"S01091";"Master"
41092;"S01092";"Master"
41093;"S01093";"High School"
41094;"S01094";"Master"
41095;"S01095";"Associate"
41096;"S01096";"Bachelor"
41097;"S01097";"Doctorate"
41098;"S01098";"High School"
41099;"S01099";"Bachelor"
41100;"S01100";"High School"
41101;"S01101";"High School"
41102;"S01102";"Bachelor"
41103;"S01103";"Doctorate"
41104;"S01104";"High School"
41105;"S01105";"Master"
41106;"S01106";"High School"
41107;"S01107";"High School"
41108;"S01108";"High School"
41109;"S01109";"Bachelor"
41110;"S01110";"High School"
41111;"S01111";"High School"
41112;"S01112";"Bachelor"
41113;"S01113";"Bachelor"
41114;"S01114";"Bachelor"
41115;"S01115";"Bachelor"
41116;"S01116";"Doctorate"
41117;"S01117";"Master"
41118;"S01118";"Bachelor"
41119;"S01119";"Master"
41120;"S01120";"Bachelor"
41121;"S01121";"Master"
41122;"S01122";"Master"
41123;"S01123";"High School"
41124;"S01124";"Associate"
41125;"S01125";"Doctorate"
41126;"S01126";"High School"
41127;"S01127";"Associate"
41128;"S01128";"Doctorate"
41129;"S01129";"Associate"
41130;"S01130";"Bachelor"
41131;"S01131";"High School"
41132;"S01132";"Bachelor"
41133;"S01133";"Doctorate"
41134;"S01134";"High School"
41135;"S01135";"Associate"
41136;"S01136";"Bachelor"
41137;"S01137";"Associate"
41138;"S01138";"High School"
41139;"S01139";"Associate"
41140;"S01140";"Doctorate"
41141;"S01141";"Associate"
41142;"S01142";"Master"
41143;"S01143";"Bachelor"
41144;"S01144";"Associate"
41145;"S01145";"Associate"
41146;"S01146";"Doctorate"
41147;"S01147";"High School"
41148;"S01148";"Doctorate"
41149;"S01149";"Associate"
41150;"S01150";"Bachelor"
41151;"S01151";"Master"
41152;"S01152";"High School"
41153;"S01153";"Master"
41154;"S01154";"Bachelor"
41155;"S01155";"Master"
41156;"S01156";"Master"
41157;"S01157";"Bachelor"
41158;"S01158";"Associate"
41159;"S01159";"Master"
41160;"S01160";"High School"
41161;"S01161";"Bachelor"
41162;"S01162";"High School"
41163;"S01163";"Bachelor"
41164;"S01164";"High School"
41165;"S01165";"Associate"
41166;"S01166";"Associate"
41167;"S01167";"Master"
41168;"S01168";"Bachelor"
41169;"S01169";"High School"
41170;"S01170";"Bachelor"
41171;"S01171";"High School"
41172;"S01172";"Master"
41173;"S01173";"Associate"
41174;"S01174";"Doctorate"
41175;"S01175";"Master"
41176;"S01176";"Master"
41177;"S01177";"Bachelor"
41178;"S01178";"High School"
41179;"S01179";"Bachelor"
41180;"S01180";"Associate"
41181;"S01181";"High School"
41182;"S01182";"Associate"
41183;"S01183";"Bachelor"
41184;"S01184";"Bachelor"
41185;"S01185";"Master"
41186;"S01186";"Master"
41187;"S01187";"Bachelor"
41188;"S01188";"Bachelor"
41189;"S01189";"Associate"
41190;"S01190";"Master"
41191;"S01191";"Associate"
41192;"S01192";"Master"
41193;"S01193";"Master"
41194;"S01194";"Associate"
41195;"S01195";"Master"
41196;"S01196";"Master"
41197;"S01197";"Associate"
41198;"S01198";"Associate"
41199;"S01199";"Master"
41200;"S01200";"Doctorate"
41201;"S01201";"High School"
41202;"S01202";"High School"
41203;"S01203";"Associate"
41204;"S01204";"Bachelor"
41205;"S01205";"Associate"
41206;"S01206";"High School"
41207;"S01207";"High School"
41208;"S01208";"Bachelor"
41209;"S01209";"Master"
41210;"S01210";"Bachelor"
41211;"S01211";"Master"
41212;"S01212";"Bachelor"
41213;"S01213";"High School"
41214;"S01214";"Bachelor"
41215;"S01215";"Bachelor"
41216;"S01216";"High School"
41217;"S01217";"Bachelor"
41218;"S01218";"Bachelor"
41219;"S01219";"Associate"
41220;"S01220";"High School"
41221;"S01221";"Bachelor"
41222;"S01222";"High School"
41223;"S01223";"Associate"
41224;"S01224";"Associate"
41225;"S01225";"Bachelor"
41226;"S01226";"Associate"
41227;"S01227";"High School"
41228;"S01228";"Doctorate"
41229;"S01229";"Doctorate"
41230;"S01230";"Master"
41231;"S01231";"Bachelor"
41232;"S01232";"Doctorate"
41233;"S01233";"Bachelor"
41234;"S01234";"Bachelor"
41235;"S01235";"Bachelor"
41236;"S01236";"Bachelor"
41237;"S01237";"Bachelor"
41238;"S01238";"High School"
41239;"S01239";"Bachelor"
41240;"S01240";"Associate"
41241;"S01241";"High School"
41242;"S01242";"Doctorate"
41243;"S01243";"Doctorate"
41244;"S01244";"Doctorate"
41245;"S01245";"Doctorate"
41246;"S01246";"Master"
41247;"S01247";"Doctorate"
41248;"S01248";"Doctorate"
41249;"S01249";"Bachelor"
41250;"S01250";"Bachelor"
41251;"S01251";"Bachelor"
41252;"S01252";"Bachelor"
41253;"S01253";"Master"
41254;"S01254";"Bachelor"
41255;"S01255";"Bachelor"
41256;"S01256";"High School"
41257;"S01257";"High School"
41258;"S01258";"High School"
41259;"S01259";"Master"
41260;"S01260";"Bachelor"
41261;"S01261";"Bachelor"
41262;"S01262";"High School"
41263;"S01263";"Master"
41264;"S01264";"High School"
41265;"S01265";"Associate"
41266;"S01266";"Doctorate"
41267;"S01267";"Bachelor"
41268;"S01268";"Doctorate"
41269;"S01269";"Master"
41270;"S01270";"Associate"
41271;"S01271";"High School"
41272;"S01272";"Master"
41273;"S01273";"Associate"
41274;"S01274";"Bachelor"
41275;"S01275";"Bachelor"
41276;"S01276";"High School"
41277;"S01277";"High School"
41278;"S01278";"Doctorate"
41279;"S01279";"Associate"
41280;"S01280";"High School"
41281;"S01281";"High School"
41282;"S01282";"High School"
41283;"S01283";"Bachelor"
41284;"S01284";"Bachelor"
41285;"S01285";"High School"
41286;"S01286";"Master"
41287;"S01287";"High School"
41288;"S01288";"Doctorate"
41289;"S01289";"High School"
41290;"S01290";"High School"
41291;"S01291";"High School"
41292;"S01292";"Doctorate"
41293;"S01293";"Master"
41294;"S01294";"Master"
41295;"S01295";"Bachelor"
41296;"S01296";"High School"
41297;"S01297";"Doctorate"
41298;"S01298";"Master"
41299;"S01299";"Doctorate"
41300;"S01300";"Master"
41301;"S01301";"Associate"
41302;"S01302";"Bachelor"
41303;"S01303";"Doctorate"
41304;"S01304";"Associate"
41305;"S01305";"Associate"
41306;"S01306";"Bachelor"
41307;"S01307";"High School"
41308;"S01308";"High School"
41309;"S01309";"Master"
41310;"S01310";"Bachelor"
41311;"S01311";"Master"
41312;"S01312";"Bachelor"
41313;"S01313";"Associate"
41314;"S01314";"High School"
41315;"S01315";"Doctorate"
41316;"S01316";"Associate"
41317;"S01317";"Associate"
41318;"S01318";"Master"
41319;"S01319";"Bachelor"
41320;"S01320";"Master"
41321;"S01321";"Bachelor"
41322;"S01322";"Doctorate"
41323;"S01323";"Bachelor"
41324;"S01324";"Bachelor"
41325;"S01325";"High School"
41326;"S01326";"Doctorate"
41327;"S01327";"High School"
41328;"S01328";"Doctorate"
41329;"S01329";"High School"
41330;"S01330";"Master"
41331;"S01331";"Doctorate"
41332;"S01332";"Doctorate"
41333;"S01333";"Associate"
41334;"S01334";"Doctorate"
41335;"S01335";"Master"
41336;"S01336";"Bachelor"
41337;"S01337";"Associate"
41338;"S01338";"Associate"
41339;"S01339";"Master"
41340;"S01340";"High School"
41341;"S01341";"High School"
41342;"S01342";"Master"
41343;"S01343";"Bachelor"
41344;"S01344";"High School"
41345;"S01345";"Bachelor"
41346;"S01346";"Associate"
41347;"S01347";"Doctorate"
41348;"S01348";"Doctorate"
41349;"S01349";"Bachelor"
41350;"S01350";"Associate"
41351;"S01351";"Bachelor"
41352;"S01352";"Associate"
41353;"S01353";"High School"
41354;"S01354";"Associate"
41355;"S01355";"Associate"
41356;"S01356";"High School"
41357;"S01357";"Associate"
41358;"S01358";"Master"
41359;"S01359";"Associate"
41360;"S01360";"Bachelor"
41361;"S01361";"High School"
41362;"S01362";"High School"
41363;"S01363";"Doctorate"
41364;"S01364";"Master"
41365;"S01365";"High School"
41366;"S01366";"Master"
41367;"S01367";"Doctorate"
41368;"S01368";"Associate"
41369;"S01369";"Master"
41370;"S01370";"Bachelor"
41371;"S01371";"Bachelor"
41372;"S01372";"Associate"
41373;"S01373";"Master"
41374;"S01374";"Master"
41375;"S01375";"Associate"
41376;"S01376";"Associate"
41377;"S01377";"Associate"
41378;"S01378";"Associate"
41379;"S01379";"Bachelor"
41380;"S01380";"High School"
41381;"S01381";"Associate"
41382;"S01382";"Bachelor"
41383;"S01383";"Bachelor"
41384;"S01384";"Bachelor"
41385;"S01385";"Doctorate"
41386;"S01386";"High School"
41387;"S01387";"Doctorate"
41388;"S01388";"Associate"
41389;"S01389";"High School"
41390;"S01390";"Master"
41391;"S01391";"Master"
41392;"S01392";"High School"
41393;"S01393";"Bachelor"
41394;"S01394";"Master"
41395;"S01395";"High School"
41396;"S01396";"Master"
41397;"S01397";"Master"
41398;"S01398";"Doctorate"
41399;"S01399";"Associate"
41400;"S01400";"Associate"
41401;"S01401";"Bachelor"
41402;"S01402";"High School"
41403;"S01403";"Master"
41404;"S01404";"Associate"
41405;"S01405";"Bachelor"
41406;"S01406";"High School"
41407;"S01407";"Doctorate"
41408;"S01408";"Doctorate"
41409;"S01409";"High School"
41410;"S01410";"Bachelor"
41411;"S01411";"Doctorate"
41412;"S01412";"Master"
41413;"S01413";"High School"
41414;"S01414";"Bachelor"
41415;"S01415";"Doctorate"
41416;"S01416";"High School"
41417;"S01417";"Associate"
41418;"S01418";"Associate"
41419;"S01419";"Bachelor"
41420;"S01420";"Bachelor"
41421;"S01421";"Bachelor"
41422;"S01422";"Master"
41423;"S01423";"High School"
41424;"S01424";"Master"
41425;"S01425";"Bachelor"
41426;"S01426";"High School"
41427;"S01427";"Bachelor"
41428;"S01428";"Master"
41429;"S01429";"Master"
41430;"S01430";"Associate"
41431;"S01431";"Bachelor"
41432;"S01432";"High School"
41433;"S01433";"High School"
41434;"S01434";"Master"
41435;"S01435";"Doctorate"
41436;"S01436";"Doctorate"
41437;"S01437";"Doctorate"
41438;"S01438";"Doctorate"
41439;"S01439";"Associate"
41440;"S01440";"Master"
41441;"S01441";"Bachelor"
41442;"S01442";"Doctorate"
41443;"S01443";"Bachelor"
41444;"S01444";"High School"
41445;"S01445";"Bachelor"
41446;"S01446";"Bachelor"
41447;"S01447";"Bachelor"
41448;"S01448";"Bachelor"
41449;"S01449";"Associate"
41450;"S01450";"Doctorate"
41451;"S01451";"Associate"
41452;"S01452";"Master"
41453;"S01453";"Master"
41454;"S01454";"Bachelor"
41455;"S01455";"High School"
41456;"S01456";"Doctorate"
41457;"S01457";"Master"
41458;"S01458";"Bachelor"
41459;"S01459";"Bachelor"
41460;"S01460";"High School"
41461;"S01461";"High School"
41462;"S01462";"Associate"
41463;"S01463";"Bachelor"
41464;"S01464";"Doctorate"
41465;"S01465";"Master"
41466;"S01466";"High School"
41467;"S01467";"Doctorate"
41468;"S01468";"Associate"
41469;"S01469";"Associate"
41470;"S01470";"High School"
41471;"S01471";"Doctorate"
41472;"S01472";"Doctorate"
41473;"S01473";"Bachelor"
41474;"S01474";"High School"
41475;"S01475";"High School"
41476;"S01476";"Doctorate"
41477;"S01477";"High School"
41478;"S01478";"Bachelor"
41479;"S01479";"Associate"
41480;"S01480";"Bachelor"
41481;"S01481";"Master"
41482;"S01482";"High School"
41483;"S01483";"Bachelor"
41484;"S01484";"Doctorate"
41485;"S01485";"Master"
41486;"S01486";"Bachelor"
41487;"S01487";"Bachelor"
41488;"S01488";"Master"
41489;"S01489";"Doctorate"
41490;"S01490";"Bachelor"
41491;"S01491";"Bachelor"
41492;"S01492";"Doctorate"
41493;"S01493";"Doctorate"
41494;"S01494";"Master"
41495;"S01495";"Master"
41496;"S01496";"Doctorate"
41497;"S01497";"High School"
41498;"S01498";"Doctorate"
41499;"S01499";"Associate"
41500;"S01500";"Master"
41501;"S01501";"Bachelor"
41502;"S01502";"Master"
41503;"S01503";"High School"
41504;"S01504";"High School"
41505;"S01505";"Bachelor"
41506;"S01506";"Bachelor"
41507;"S01507";"Bachelor"
41508;"S01508";"Associate"
41509;"S01509";"Associate"
41510;"S01510";"Master"
41511;"S01511";"Doctorate"
41512;"S01512";"Associate"
41513;"S01513";"Doctorate"
41514;"S01514";"Master"
41515;"S01515";"Associate"
41516;"S01516";"High School"
41517;"S01517";"High School"
41518;"S01518";"High School"
41519;"S01519";"Associate"
41520;"S01520";"High School"
41521;"S01521";"High School"
41522;"S01522";"Doctorate"
41523;"S01523";"Master"
41524;"S01524";"Doctorate"
41525;"S01525";"Associate"
41526;"S01526";"Associate"
41527;"S01527";"Bachelor"
41528;"S01528";"Doctorate"
41529;"S01529";"Master"
41530;"S01530";"Bachelor"
41531;"S01531";"Doctorate"
41532;"S01532";"High School"
41533;"S01533";"Associate"
41534;"S01534";"Master"
41535;"S01535";"Master"
41536;"S01536";"High School"
41537;"S01537";"Associate"
41538;"S01538";"Associate"
41539;"S01539";"Bachelor"
41540;"S01540";"Bachelor"
41541;"S01541";"Master"
41542;"S01542";"Bachelor"
41543;"S01543";"Master"
41544;"S01544";"Associate"
41545;"S01545";"Bachelor"
41546;"S01546";"Master"
41547;"S01547";"High School"
41548;"S01548";"Doctorate"
41549;"S01549";"Doctorate"
41550;"S01550";"Doctorate"
41551;"S01551";"Doctorate"
41552;"S01552";"Master"
41553;"S01553";"Bachelor"
41554;"S01554";"Associate"
41555;"S01555";"Master"
41556;"S01556";"Bachelor"
41557;"S01557";"Associate"
41558;"S01558";"Doctorate"
41559;"S01559";"Associate"
41560;"S01560";"Bachelor"
41561;"S01561";"Master"
41562;"S01562";"Bachelor"
41563;"S01563";"Master"
41564;"S01564";"High School"
41565;"S01565";"Bachelor"
41566;"S01566";"Doctorate"
41567;"S01567";"Bachelor"
41568;"S01568";"Bachelor"
41569;"S01569";"High School"
41570;"S01570";"Doctorate"
41571;"S01571";"High School"
41572;"S01572";"Associate"
41573;"S01573";"Master"
41574;"S01574";"Bachelor"
41575;"S01575";"High School"
41576;"S01576";"Associate"
41577;"S01577";"Bachelor"
41578;"S01578";"High School"
41579;"S01579";"Doctorate"
41580;"S01580";"Associate"
41581;"S01581";"Master"
41582;"S01582";"Master"
41583;"S01583";"High School"
41584;"S01584";"High School"
41585;"S01585";"Doctorate"
41586;"S01586";"Master"
41587;"S01587";"Associate"
41588;"S01588";"Master"
41589;"S01589";"Associate"
41590;"S01590";"High School"
41591;"S01591";"Bachelor"
41592;"S01592";"High School"
41593;"S01593";"Doctorate"
41594;"S01594";"Bachelor"
41595;"S01595";"Bachelor"
41596;"S01596";"Bachelor"
41597;"S01597";"Associate"
41598;"S01598";"Associate"
41599;"S01599";"Associate"
41600;"S01600";"High School"
41601;"S01601";"Doctorate"
41602;"S01602";"Associate"
41603;"S01603";"Master"
41604;"S01604";"Associate"
41605;"S01605";"Associate"
41606;"S01606";"Doctorate"
41607;"S01607";"Doctorate"
41608;"S01608";"Associate"
41609;"S01609";"Bachelor"
41610;"S01610";"High School"
41611;"S01611";"Associate"
41612;"S01612";"Master"
41613;"S01613";"Bachelor"
41614;"S01614";"Associate"
41615;"S01615";"Master"
41616;"S01616";"High School"
41617;"S01617";"Associate"
41618;"S01618";"Bachelor"
41619;"S01619";"High School"
41620;"S01620";"Doctorate"
41621;"S01621";"High School"
41622;"S01622";"Doctorate"
41623;"S01623";"Associate"
41624;"S01624";"Master"
41625;"S01625";"Bachelor"
41626;"S01626";"Master"
41627;"S01627";"Associate"
41628;"S01628";"Bachelor"
41629;"S01629";"Bachelor"
41630;"S01630";"Associate"
41631;"S01631";"Associate"
41632;"S01632";"Associate"
41633;"S01633";"High School"
41634;"S01634";"Doctorate"
41635;"S01635";"Doctorate"
41636;"S01636";"Bachelor"
41637;"S01637";"Bachelor"
41638;"S01638";"Master"
41639;"S01639";"Associate"
41640;"S01640";"Associate"
41641;"S01641";"Associate"
41642;"S01642";"Doctorate"
41643;"S01643";"Doctorate"
41644;"S01644";"Bachelor"
41645;"S01645";"Master"
41646;"S01646";"Bachelor"
41647;"S01647";"Bachelor"
41648;"S01648";"Associate"
41649;"S01649";"Doctorate"
41650;"S01650";"Associate"
41651;"S01651";"Doctorate"
41652;"S01652";"Bachelor"
41653;"S01653";"Master"
41654;"S01654";"Bachelor"
41655;"S01655";"Doctorate"
41656;"S01656";"Bachelor"
41657;"S01657";"High School"
41658;"S01658";"High School"
41659;"S01659";"Associate"
41660;"S01660";"Doctorate"
41661;"S01661";"Doctorate"
41662;"S01662";"Associate"
41663;"S01663";"Master"
41664;"S01664";"Bachelor"
41665;"S01665";"Associate"
41666;"S01666";"Bachelor"
41667;"S01667";"Doctorate"
41668;"S01668";"Associate"
41669;"S01669";"Bachelor"
41670;"S01670";"Bachelor"
41671;"S01671";"Doctorate"
41672;"S01672";"Associate"
41673;"S01673";"Doctorate"
41674;"S01674";"High School"
41675;"S01675";"Doctorate"
41676;"S01676";"Bachelor"
41677;"S01677";"Doctorate"
41678;"S01678";"Doctorate"
41679;"S01679";"Doctorate"
41680;"S01680";"Doctorate"
41681;"S01681";"High School"
41682;"S01682";"High School"
41683;"S01683";"Bachelor"
41684;"S01684";"Master"
41685;"S01685";"High School"
41686;"S01686";"Bachelor"
41687;"S01687";"Master"
41688;"S01688";"Bachelor"
41689;"S01689";"Associate"
41690;"S01690";"Doctorate"
41691;"S01691";"High School"
