Student ID,Study Hours per Week,Attendance Rate,Previous Grades,Parent Education Level,Gender,Engagement Level,Grade Level,Age,Country,Performance Score,Engagement Category,Attendance Group,At Risk
S00262,9.7,59.5,76.6,Master,Male,2.0,Grade 12,17,England,58.08999999999999,Low,Moderate,False
S00263,-2.8,98.7,27.350000000000016,High School,Male,2.0,Grade 11,16,Spain,42.72500000000001,Low,High,True
S00264,4.9,103.1,81.7,High School,Female,1.0,Grade 10,15,England,72.76,Low,High,False
S00265,8.7,80.2,40.6,Bachelor,Female,1.0,Grade 10,15,Portugal,46.1,Low,High,True
S00266,3.8,85.6,34.2,Master,Female,5.0,Grade 11,16,England,43.54,High,High,True
S00267,18.2,85.1,59.8,Associate,Male,5.0,Grade 12,17,Germany,59.06999999999999,High,High,False
S00268,2.8,61.6,49.1,Doctorate,Male,4.0,Grade 11,16,Germany,43.59,Moderate,Moderate,True
S00269,7.8,79.8,71.2,Associate,Male,2.0,Grade 11,16,Germany,61.1,Low,High,False
S00270,10.7,49.1,70.3,Bachelor,Male,1.0,Grade 11,15,Germany,52.019999999999996,Low,Low,False
S00271,17.2,55.8,69.6,Bachelor,Female,0.0,Grade 11,16,Spain,54.97999999999999,Low,Moderate,False
S00272,2.8,73.3,83.4,Master,Female,4.0,Grade 11,16,France,64.25,Moderate,Moderate,False
S00273,15.8,53.8,60.3,Associate,Male,1.0,Grade 10,15,France,49.44999999999999,Low,Moderate,True
S00274,10.1,49.5,70.5,High School,Female,0.0,Grade 10,15,England,52.120000000000005,Low,Low,False
S00275,10.0,60.8,40.0,Master,Male,1.0,Grade 11,16,Germany,40.239999999999995,Low,Moderate,True
S00276,12.3,97.9,79.4,Doctorate,Female,5.0,Grade 11,16,Portugal,71.53,High,High,False
S00277,11.0,106.1,57.5,Associate,Female,2.0,Grade 12,17,Portugal,62.78,Low,High,False
S00278,7.0,74.3,60.7,Master,Female,1.0,Grade 11,16,Germany,54.04,Low,Moderate,False
S00279,10.3,86.6,59.9,Doctorate,Male,1.0,Grade 10,15,Spain,57.989999999999995,Low,High,False
S00280,8.1,63.7,63.5,Doctorate,Female,0.0,Grade 10,15,Germany,52.48,Low,Moderate,False
S00281,10.6,33.7,59.5,Bachelor,Male,4.0,Grade 10,15,Germany,41.98,Moderate,Low,True
S00282,13.3,57.1,32.5,High School,Female,3.0,Grade 12,17,Spain,36.03999999999999,Moderate,Moderate,True
S00283,17.9,75.3,83.6,Bachelor,Male,1.0,Grade 12,17,France,67.97,Low,High,False
S00284,3.8,77.8,55.2,Associate,Male,1.0,Grade 12,16,Spain,51.699999999999996,Low,High,False
S00285,20.7,73.0,59.4,Doctorate,Male,4.0,Grade 11,16,England,55.739999999999995,Moderate,Moderate,False
S00286,0.2,69.4,62.1,High School,Male,3.0,Grade 10,14,Spain,51.910000000000004,Moderate,Moderate,False
S00287,9.2,63.5,72.9,Bachelor,Female,5.0,Grade 11,16,Germany,57.34,High,Moderate,False
S00288,12.9,81.9,57.6,Doctorate,Male,1.0,Grade 10,15,Germany,55.95,Low,High,False
S00289,11.4,47.7,81.0,High School,Male,1.0,Grade 11,16,England,57.09,Low,Low,False
S00290,6.9,91.0,93.1,Bachelor,Male,4.0,Grade 10,15,Germany,75.22999999999999,Moderate,High,False
S00291,9.0,63.3,89.5,Doctorate,Male,1.0,Grade 11,16,Portugal,65.53999999999999,Low,Moderate,False
S00292,7.5,116.3,68.8,Associate,Male,1.0,Grade 10,15,France,70.78999999999999,Low,High,False
S00293,7.1,68.7,56.4,Associate,Female,2.0,Grade 11,16,France,50.230000000000004,Low,Moderate,False
S00294,14.2,65.4,56.0,Bachelor,Male,1.0,Grade 11,16,Spain,50.46000000000001,Low,Moderate,False
S00295,11.8,63.7,59.5,Bachelor,Male,4.0,Grade 12,17,England,51.22,Moderate,Moderate,False
S00296,6.5,65.6,52.2,High School,Male,0.0,Grade 12,17,England,47.08,Low,Moderate,True
S00297,14.5,87.1,71.2,High School,Male,0.0,Grade 10,15,France,64.63000000000001,Low,High,False
S00298,11.5,74.2,65.2,Doctorate,Female,1.0,Grade 11,16,Germany,57.16,Low,Moderate,False
S00299,14.1,94.7,64.8,Associate,Female,5.0,Grade 11,16,Portugal,63.63,High,High,False
S00300,13.1,84.3,60.4,Associate,Female,1.0,Grade 12,17,Germany,58.10999999999999,Low,High,False
S00301,5.9,75.6,65.2,High School,Female,1.0,Grade 11,16,England,56.46,Low,High,False
S00302,7.2,82.5,68.8,Doctorate,Female,2.0,Grade 12,17,France,60.589999999999996,Low,High,False
S00303,13.7,98.9,59.7,High School,Male,0.0,Grade 11,16,France,62.260000000000005,Low,High,False
S00304,13.1,88.1,62.8,Bachelor,Male,1.0,Grade 12,17,Germany,60.449999999999996,Low,High,False
S00305,9.9,80.6,62.8,Bachelor,Male,1.0,Grade 12,17,Spain,57.559999999999995,Low,High,False
S00306,10.6,83.5,75.1,Master,Male,5.0,Grade 11,16,France,64.72,High,High,False
S00307,16.4,51.9,53.3,High School,Male,4.0,Grade 12,16,France,45.5,Moderate,Moderate,True
S00308,7.0,126.15000000000002,58.0,Doctorate,Male,0.0,Grade 11,16,Germany,68.245,Low,High,False
S00309,12.7,85.6,36.5,Associate,Female,2.0,Grade 11,16,France,46.46999999999999,Low,High,True
S00310,9.0,87.6,48.9,Master,Male,0.0,Grade 11,15,Germany,52.529999999999994,Low,High,False
S00311,8.9,75.3,61.5,Master,Female,3.0,Grade 11,16,Germany,55.120000000000005,Moderate,High,False
S00312,15.5,29.0,58.4,Associate,Male,0.0,Grade 11,16,Germany,41.0,Low,Low,True
S00313,14.1,69.7,35.6,Bachelor,Male,0.0,Grade 12,17,Germany,41.53,Low,Moderate,True
S00314,14.1,76.5,72.9,Doctorate,Male,0.0,Grade 12,18,Portugal,62.220000000000006,Low,High,False
S00315,16.5,58.5,51.8,Bachelor,Female,2.0,Grade 12,17,England,46.75,Low,Moderate,True
S00316,10.1,75.3,40.7,Associate,Male,0.0,Grade 12,17,Spain,44.96,Low,High,True
S00317,13.4,68.2,70.5,Master,Male,1.0,Grade 12,17,Germany,58.39,Low,Moderate,False
S00318,8.4,90.4,77.5,Master,Male,1.0,Grade 12,17,Germany,67.55000000000001,Low,High,False
S00319,11.6,100.1,102.94999999999999,Bachelor,Female,1.0,Grade 10,14,Spain,83.82499999999999,Low,High,False
S00320,9.3,78.4,75.2,Bachelor,Female,0.0,Grade 11,16,France,62.980000000000004,Low,High,False
S00321,10.5,63.7,61.8,Doctorate,Male,2.0,Grade 12,17,Spain,52.11,Low,Moderate,False
S00322,13.0,67.8,61.2,Bachelor,Male,0.0,Grade 10,15,Spain,53.54,Low,Moderate,False
S00323,5.9,77.0,48.2,High School,Male,2.0,Grade 12,17,Germany,48.38,Low,High,True
S00324,20.5,79.4,62.7,Doctorate,Male,1.0,Grade 11,16,Germany,59.27,Low,High,False
S00325,10.0,83.7,63.6,Master,Male,1.0,Grade 11,16,Germany,58.91,Low,High,False
S00326,3.9,66.2,98.8,Master,Male,0.0,Grade 11,16,Spain,70.03999999999999,Low,Moderate,False
S00327,15.8,85.6,72.8,Master,Female,5.0,Grade 10,15,Germany,65.24,High,High,False
S00328,14.0,84.0,65.2,High School,Female,0.0,Grade 11,16,Germany,60.599999999999994,Low,High,False
S00329,13.1,67.1,82.7,High School,Male,0.0,Grade 11,16,Germany,64.10000000000001,Low,Moderate,False
S00330,13.1,40.6,78.3,Associate,Male,4.0,Grade 11,16,France,53.949999999999996,Moderate,Low,False
S00331,9.9,57.3,43.2,Associate,Male,1.0,Grade 12,17,Spain,40.769999999999996,Low,Moderate,True
S00332,5.5,106.4,74.9,Bachelor,Female,1.0,Grade 12,17,Portugal,70.47,Low,High,False
S00333,10.4,41.1,66.5,High School,Male,1.0,Grade 11,16,Portugal,47.66,Low,Low,True
S00334,6.6,101.4,54.5,Associate,Female,2.0,Grade 11,16,Spain,58.99,Low,High,False
S00335,14.9,40.4,49.5,Master,Female,0.0,Grade 12,17,England,39.849999999999994,Low,Low,True
S00336,9.3,59.5,62.8,Associate,Female,5.0,Grade 12,17,Portugal,51.11,High,Moderate,False
S00337,5.9,67.5,64.8,Associate,Male,1.0,Grade 11,16,Germany,53.83,Low,Moderate,False
S00338,8.4,110.6,82.2,High School,Male,0.0,Grade 12,17,England,75.96000000000001,Low,High,False
S00339,12.1,75.5,31.2,Doctorate,Male,3.0,Grade 11,16,Portugal,40.67,Moderate,High,True
S00340,7.2,70.7,46.1,Doctorate,Male,3.0,Grade 10,15,Spain,45.7,Moderate,Moderate,True
S00341,5.9,56.3,67.9,Associate,Male,2.0,Grade 11,15,France,52.02,Low,Moderate,False
S00342,11.2,85.4,62.9,Bachelor,Male,2.0,Grade 11,16,Portugal,59.31,Low,High,False
S00343,11.2,64.7,66.7,Associate,Male,4.0,Grade 11,16,Spain,55.00000000000001,Moderate,Moderate,False
S00344,7.5,70.4,58.1,Master,Male,1.0,Grade 10,15,Portugal,51.67,Low,Moderate,False
S00345,7.6,67.8,68.7,Master,Female,0.0,Grade 12,17,France,56.21,Low,Moderate,False
S00346,11.2,89.4,41.2,Associate,Male,1.0,Grade 10,15,Germany,49.660000000000004,Low,High,True
S00347,2.8,90.2,96.5,Bachelor,Male,0.0,Grade 11,16,France,75.87,Low,High,False
S00348,3.0,57.2,71.3,Master,Male,5.0,Grade 12,17,Germany,53.410000000000004,High,Moderate,False
S00349,6.4,62.5,71.9,Bachelor,Male,2.0,Grade 11,16,Germany,55.980000000000004,Low,Moderate,False
S00350,8.9,60.5,49.0,Master,Female,1.0,Grade 11,16,France,44.43,Low,Moderate,True
S00351,11.6,78.7,65.2,High School,Male,4.0,Grade 10,15,Spain,58.53,Moderate,High,False
S00352,17.4,93.1,72.7,Associate,Male,3.0,Grade 12,16,Germany,67.76,Moderate,High,False
S00353,14.3,78.9,59.7,Bachelor,Male,1.0,Grade 11,16,Germany,56.38,Low,High,False
S00354,9.2,31.2,69.0,Bachelor,Male,1.0,Grade 11,16,England,45.7,Low,Low,True
S00355,9.9,75.3,53.3,Bachelor,Male,1.0,Grade 12,17,Germany,51.21999999999999,Low,High,False
S00356,5.0,48.0,44.9,Associate,Female,2.0,Grade 12,18,Germany,37.849999999999994,Low,Low,True
S00357,9.9,60.7,81.7,High School,Male,4.0,Grade 11,16,Spain,61.04,Moderate,Moderate,False
S00358,8.6,79.0,51.6,Bachelor,Male,3.0,Grade 10,15,Germany,51.22,Moderate,High,False
S00359,11.6,73.3,78.6,Master,Male,1.0,Grade 12,17,England,63.60999999999999,Low,Moderate,False
S00360,5.9,92.5,52.4,Doctorate,Female,3.0,Grade 12,17,England,55.13,Moderate,High,False
S00361,12.6,62.8,65.2,Bachelor,Male,2.0,Grade 12,17,France,53.96,Low,Moderate,False
S00362,17.7,55.7,59.2,Doctorate,Female,2.0,Grade 11,17,Spain,49.85,Low,Moderate,True
S00363,9.5,68.8,61.8,High School,Male,1.0,Grade 12,17,France,53.43999999999999,Low,Moderate,False
S00364,12.0,94.5,76.4,Master,Male,2.0,Grade 12,17,Germany,68.95,Low,High,False
S00365,13.5,87.6,89.5,Associate,Female,1.0,Grade 11,16,Germany,73.73,Low,High,False
S00366,10.0,76.7,62.1,Master,Male,1.0,Grade 12,17,Spain,56.06,Low,High,False
S00367,-1.0,101.5,66.8,Bachelor,Female,2.0,Grade 10,15,England,63.64999999999999,Low,High,False
S00368,10.1,97.9,61.0,Doctorate,Male,2.0,Grade 11,16,Portugal,61.89000000000001,Low,High,False
S00369,10.5,90.8,66.3,Master,Female,2.0,Grade 11,16,Germany,62.49,Low,High,False
S00370,10.0,51.4,54.2,Master,Female,1.0,Grade 11,16,Portugal,44.519999999999996,Low,Moderate,True
S00371,10.1,90.7,49.5,Doctorate,Female,4.0,Grade 11,16,Germany,53.980000000000004,Moderate,High,False
S00372,12.5,71.0,69.9,High School,Male,0.0,Grade 11,16,England,58.75,Low,Moderate,False
S00373,17.3,75.3,68.3,Bachelor,Female,0.0,Grade 11,16,France,60.199999999999996,Low,High,False
S00374,14.8,75.3,82.0,Associate,Male,0.0,Grade 10,15,Germany,66.55,Low,High,False
S00375,20.8,71.6,65.7,Bachelor,Male,0.0,Grade 12,17,Portugal,58.489999999999995,Low,Moderate,False
S00376,6.2,62.5,64.3,High School,Male,5.0,Grade 11,17,England,52.14,High,Moderate,False
S00377,14.4,78.4,72.8,Associate,Female,1.0,Grade 11,16,France,62.800000000000004,Low,High,False
S00378,10.9,71.5,102.94999999999999,Bachelor,Female,0.0,Grade 11,16,Germany,75.105,Low,Moderate,False
S00379,20.9,79.4,62.6,Doctorate,Male,1.0,Grade 11,16,Germany,59.300000000000004,Low,High,False
S00380,6.0,86.1,27.350000000000016,Associate,Male,4.0,Grade 11,16,England,40.70500000000001,Moderate,High,True
S00381,5.8,69.1,49.2,Associate,Female,0.0,Grade 12,17,England,46.489999999999995,Low,Moderate,True
S00382,7.0,60.3,81.1,High School,Male,2.0,Grade 12,16,Spain,60.04,Low,Moderate,False
S00383,-0.6,34.9,65.2,Master,Female,1.0,Grade 12,17,Germany,42.95,Low,Low,True
S00384,7.4,90.4,85.0,Associate,Male,5.0,Grade 11,16,England,71.10000000000001,High,High,False
S00385,6.2,76.6,58.4,Associate,Female,0.0,Grade 11,16,Germany,53.419999999999995,Low,High,False
S00386,10.8,71.5,60.1,Doctorate,Female,1.0,Grade 12,18,Portugal,53.66,Low,Moderate,False
S00387,11.7,98.4,76.1,Bachelor,Female,1.0,Grade 11,16,France,69.91,Low,High,False
S00388,19.4,49.2,74.0,Doctorate,Male,2.0,Grade 12,17,France,55.64,Low,Low,False
S00389,10.0,76.1,65.2,Bachelor,Male,2.0,Grade 11,16,Spain,57.43,Low,High,False
S00390,7.1,55.7,65.6,Bachelor,Male,1.0,Grade 10,15,England,50.93,Low,Moderate,False
S00391,5.5,88.1,64.2,Associate,Male,5.0,Grade 12,17,Spain,59.63,High,High,False
S00392,12.5,30.5,47.7,High School,Male,2.0,Grade 11,16,Germany,35.5,Low,Low,True
S00393,3.4,91.1,56.0,Bachelor,Male,5.0,Grade 10,15,Germany,56.01,High,High,False
S00394,19.2,90.3,69.0,Master,Female,0.0,Grade 11,16,England,65.43,Low,High,False
S00395,15.9,56.5,61.7,High School,Male,1.0,Grade 11,16,Germany,50.98,Low,Moderate,False
S00396,7.7,76.3,79.0,High School,Female,5.0,Grade 11,16,France,63.93,High,High,False
S00397,10.0,57.0,91.4,Master,Male,2.0,Grade 11,16,Germany,64.8,Low,Moderate,False
S00398,16.8,83.6,79.2,Bachelor,Male,5.0,Grade 11,16,Germany,68.04,High,High,False
S00399,9.4,91.4,71.7,Bachelor,Male,1.0,Grade 11,16,Spain,65.15,Low,High,False
S00400,16.2,54.9,62.8,Doctorate,Male,1.0,Grade 11,16,Germany,51.11,Low,Moderate,False
S00401,2.0,49.1,76.9,Doctorate,Male,1.0,Grade 12,17,Spain,53.580000000000005,Low,Low,False
S00402,7.0,96.9,55.7,Bachelor,Female,5.0,Grade 10,14,Germany,58.32,High,High,False
S00403,10.0,113.8,56.8,Associate,Male,1.0,Grade 11,16,Germany,64.53999999999999,Low,High,False
S00404,10.2,84.9,46.5,Doctorate,Female,0.0,Grade 12,17,England,50.76,Low,High,False
S00405,7.7,86.4,41.7,Associate,Female,2.0,Grade 11,16,England,48.31,Low,High,True
S00406,13.1,75.3,84.2,Bachelor,Male,4.0,Grade 11,16,Spain,67.31,Moderate,High,False
S00407,4.7,78.6,69.0,Master,Male,4.0,Grade 11,16,Spain,59.019999999999996,Moderate,High,False
S00408,9.3,82.0,73.0,Associate,Male,1.0,Grade 11,16,Germany,62.959999999999994,Low,High,False
S00409,10.6,71.3,63.1,Doctorate,Male,0.0,Grade 11,16,England,55.059999999999995,Low,Moderate,False
S00410,12.6,75.3,93.3,Associate,Male,1.0,Grade 11,16,France,71.75999999999999,Low,High,False
S00411,13.6,78.5,91.4,Bachelor,Male,1.0,Grade 11,16,Germany,71.97,Low,High,False
S00412,4.4,81.1,64.7,Master,Male,1.0,Grade 11,16,Germany,57.56,Low,High,False
S00413,2.3,71.8,64.6,Doctorate,Male,0.0,Grade 11,17,Germany,54.3,Low,Moderate,False
S00414,10.0,73.8,61.7,Doctorate,Male,0.0,Grade 11,15,France,54.989999999999995,Low,Moderate,False
S00415,11.7,75.3,48.3,Bachelor,Male,1.0,Grade 11,16,England,49.08,Low,High,True
S00416,6.3,77.9,58.9,Bachelor,Male,0.0,Grade 12,17,France,54.08,Low,High,False
S00417,17.8,78.4,60.3,High School,Male,4.0,Grade 11,16,Spain,57.230000000000004,Moderate,High,False
S00418,10.6,78.6,31.7,Bachelor,Male,5.0,Grade 11,16,England,41.55,High,High,True
S00419,15.9,67.7,30.8,Bachelor,Male,4.0,Grade 11,16,Spain,38.89,Moderate,Moderate,True
S00420,10.3,46.8,64.0,Bachelor,Male,0.0,Grade 11,16,Germany,48.1,Low,Low,True
S00421,20.3,106.5,77.5,Bachelor,Female,1.0,Grade 11,16,France,74.76,Low,High,False
S00422,18.8,75.3,53.4,Bachelor,Female,4.0,Grade 11,16,Portugal,53.05,Moderate,High,False
S00423,8.8,100.0,91.2,Bachelor,Male,2.0,Grade 11,16,Germany,77.36,Low,High,False
S00424,14.9,53.5,60.8,Bachelor,Male,1.0,Grade 10,14,Germany,49.43000000000001,Low,Moderate,True
S00425,13.2,103.9,52.3,High School,Male,1.0,Grade 12,17,France,59.96,Low,High,False
S00426,16.8,114.3,43.6,Doctorate,Male,4.0,Grade 10,15,England,59.45,Moderate,High,False
S00427,5.2,95.9,66.5,Associate,Female,4.0,Grade 11,16,Portugal,63.059999999999995,Moderate,High,False
S00428,10.0,108.0,34.8,Associate,Male,3.0,Grade 10,15,Portugal,51.8,Moderate,High,False
S00429,10.0,91.0,53.8,Bachelor,Female,3.0,Grade 10,15,Germany,56.2,Moderate,High,False
S00430,1.2,58.1,65.7,High School,Male,4.0,Grade 10,15,Spain,50.52,Moderate,Moderate,False
S00431,4.1,75.3,44.0,Associate,Male,2.0,Grade 12,17,England,45.410000000000004,Low,High,True
S00432,-0.2,75.3,57.2,Doctorate,Female,4.0,Grade 11,16,Germany,51.15,Moderate,High,False
S00433,8.7,63.1,65.4,Master,Male,5.0,Grade 11,16,Germany,53.370000000000005,High,Moderate,False
S00434,13.6,81.3,46.7,Associate,Female,1.0,Grade 11,16,England,50.459999999999994,Low,High,False
S00435,17.5,78.6,74.8,Bachelor,Male,1.0,Grade 10,15,England,64.47999999999999,Low,High,False
S00436,10.0,84.3,79.1,Master,Male,1.0,Grade 12,17,Germany,66.84,Low,High,False
S00437,18.1,39.2,65.2,High School,Male,1.0,Grade 10,15,Germany,47.98,Low,Low,True
S00438,3.1,75.3,62.0,Associate,Male,0.0,Grade 11,16,France,54.21,Low,High,False
S00439,1.5,86.0,63.1,High School,Female,1.0,Grade 11,16,England,57.65,Low,High,False
S00440,9.7,90.0,70.2,Bachelor,Male,2.0,Grade 10,14,Spain,64.04,Low,High,False
S00441,11.9,91.3,60.5,Bachelor,Male,2.0,Grade 10,15,Germany,60.02,Low,High,False
S00442,9.8,80.0,54.2,High School,Female,0.0,Grade 10,15,Germany,53.06,Low,High,False
S00443,-0.3,67.4,49.1,Bachelor,Female,2.0,Grade 11,16,France,44.71,Low,Moderate,True
S00444,9.6,85.0,65.2,Bachelor,Male,4.0,Grade 11,16,France,60.02,Moderate,High,False
S00445,3.5,69.0,56.3,Master,Male,5.0,Grade 11,16,France,49.55,High,Moderate,True
S00446,13.3,93.0,65.2,Bachelor,Male,3.0,Grade 11,16,France,63.16,Moderate,High,False
S00447,11.8,83.5,80.7,Doctorate,Female,4.0,Grade 11,17,Germany,67.76,Moderate,High,False
S00448,5.3,73.8,67.2,Associate,Female,3.0,Grade 12,17,France,56.8,Moderate,Moderate,False
S00449,7.4,59.6,49.7,Bachelor,Female,5.0,Grade 11,16,Germany,44.21,High,Moderate,True
S00450,4.7,97.4,65.2,High School,Female,0.0,Grade 10,15,Germany,62.76,Low,High,False
S00451,9.7,86.2,50.5,Bachelor,Male,2.0,Grade 12,17,Portugal,53.05,Low,High,False
S00452,14.8,117.1,65.2,High School,Female,2.0,Grade 11,16,Spain,70.68999999999998,Low,High,False
S00453,-1.0,85.5,56.8,Associate,Male,0.0,Grade 11,16,Spain,53.849999999999994,Low,High,False
S00454,12.5,87.2,61.9,High School,Male,0.0,Grade 11,16,England,59.61,Low,High,False
S00455,7.3,45.7,55.7,Associate,Female,0.0,Grade 10,15,France,43.02,Low,Low,True
S00456,6.0,81.2,65.2,Bachelor,Male,1.0,Grade 12,17,Germany,58.160000000000004,Low,High,False
S00457,9.5,68.7,74.8,Master,Female,2.0,Grade 12,17,England,59.91,Low,Moderate,False
S00458,4.8,91.5,54.4,Doctorate,Male,1.0,Grade 11,16,Portugal,55.61,Low,High,False
S00459,7.2,81.7,62.4,Master,Female,1.0,Grade 11,16,Spain,57.15,Low,High,False
S00460,4.0,94.7,57.9,Associate,Female,1.0,Grade 11,16,Germany,58.16,Low,High,False
S00461,19.8,117.7,50.2,Master,Male,5.0,Grade 11,16,England,64.37,High,High,False
S00462,10.2,59.0,67.4,Doctorate,Male,1.0,Grade 12,17,Germany,53.440000000000005,Low,Moderate,False
S00463,6.5,93.9,36.8,Associate,Male,1.0,Grade 10,15,Portugal,47.87,Low,High,True
S00464,11.1,88.7,50.6,High School,Female,1.0,Grade 11,16,Germany,54.129999999999995,Low,High,False
S00465,9.4,114.6,65.2,Doctorate,Male,1.0,Grade 10,14,Portugal,68.85999999999999,Low,High,False
S00466,8.9,89.1,51.4,Doctorate,Male,5.0,Grade 11,17,Germany,54.209999999999994,High,High,False
S00467,13.1,87.0,48.7,High School,Male,1.0,Grade 11,16,Germany,53.07,Low,High,False
S00468,13.8,92.0,65.2,Bachelor,Male,1.0,Grade 11,16,France,62.96,Low,High,False
S00469,7.3,93.4,60.6,High School,Female,3.0,Grade 10,15,England,59.78,Moderate,High,False
S00470,7.1,104.1,59.4,Associate,Male,1.0,Grade 11,16,Spain,62.349999999999994,Low,High,False
S00471,8.6,58.6,64.8,Master,Male,1.0,Grade 10,15,Germany,51.699999999999996,Low,Moderate,False
S00472,-1.5,67.2,68.5,Bachelor,Female,0.0,Grade 11,15,Germany,54.11,Low,Moderate,False
S00473,2.4,109.7,71.1,Master,Male,3.0,Grade 11,16,Germany,68.94,Moderate,High,False
S00474,16.8,35.8,52.9,Master,Female,0.0,Grade 10,15,England,40.55,Low,Low,True
S00475,18.2,73.3,65.9,Doctorate,Female,2.0,Grade 10,15,England,58.58,Low,Moderate,False
S00476,8.8,78.0,61.1,High School,Female,1.0,Grade 11,15,France,55.71,Low,High,False
S00477,12.9,71.5,63.4,Associate,Female,5.0,Grade 11,16,Spain,55.73,High,Moderate,False
S00478,11.6,106.6,58.1,High School,Female,5.0,Grade 10,15,Spain,63.35,High,High,False
S00479,22.799999999999997,84.5,53.0,High School,Female,1.0,Grade 12,17,England,56.41,Low,High,False
S00480,15.6,67.3,61.3,Master,Male,5.0,Grade 10,15,England,53.959999999999994,High,Moderate,False
S00481,9.4,62.3,57.9,Master,Male,3.0,Grade 10,15,Germany,49.52,Moderate,Moderate,True
S00482,5.2,80.6,69.5,Master,Male,2.0,Grade 12,17,Portugal,59.96999999999999,Low,High,False
S00483,2.0,98.3,79.2,High School,Male,1.0,Grade 10,15,Portugal,69.49000000000001,Low,High,False
S00484,11.0,75.3,50.9,Bachelor,Male,1.0,Grade 12,18,Germany,50.24,Low,High,False
S00485,10.0,72.3,56.9,Doctorate,Male,2.0,Grade 11,16,Germany,52.14,Low,Moderate,False
S00486,2.9,61.1,99.8,Bachelor,Male,0.0,Grade 11,16,Germany,68.80999999999999,Low,Moderate,False
S00487,6.8,82.5,37.7,Associate,Male,1.0,Grade 12,17,France,44.96,Low,High,True
S00488,4.6,81.4,40.8,High School,Female,5.0,Grade 10,15,France,45.74,High,High,True
S00489,18.4,60.5,80.8,Master,Female,3.0,Grade 11,16,Germany,62.23,Moderate,Moderate,False
S00490,14.4,95.5,93.7,Associate,Male,1.0,Grade 10,15,England,78.38,Low,High,False
S00491,10.0,109.1,86.8,Associate,Male,1.0,Grade 11,16,Portugal,78.13,Low,High,False
S00492,17.4,76.0,69.7,Doctorate,Male,1.0,Grade 11,16,England,61.13,Low,High,False
S00493,10.4,81.0,58.5,Master,Female,2.0,Grade 11,16,France,55.629999999999995,Low,High,False
S00494,5.7,52.9,60.9,Associate,Male,1.0,Grade 11,16,Germany,47.46,Low,Moderate,True
S00495,17.6,89.7,71.0,Bachelor,Male,1.0,Grade 11,16,Spain,65.92999999999999,Low,High,False
S00496,10.0,84.3,79.0,Doctorate,Male,1.0,Grade 11,16,Germany,66.78999999999999,Low,High,False
S00497,4.8,68.5,73.0,Doctorate,Male,1.0,Grade 10,15,France,58.01,Low,Moderate,False
S00498,9.0,60.1,34.8,Bachelor,Male,3.0,Grade 10,15,Germany,37.23,Moderate,Moderate,True
S00499,5.6,112.0,47.4,High School,Male,1.0,Grade 11,16,Germany,58.419999999999995,Low,High,False
S00500,3.1,82.7,69.2,Bachelor,Male,0.0,Grade 12,17,England,60.029999999999994,Low,High,False
S00501,14.6,56.6,44.2,Doctorate,Male,4.0,Grade 10,15,Portugal,42.0,Moderate,Moderate,True
S00502,19.5,92.1,65.2,Master,Male,2.0,Grade 11,16,Germany,64.13000000000001,Low,High,False
S00503,3.0,79.6,78.1,Master,Male,2.0,Grade 12,17,Germany,63.529999999999994,Low,High,False
S00504,12.8,76.2,68.9,Bachelor,Female,5.0,Grade 12,17,Germany,59.870000000000005,High,High,False
S00505,6.7,94.6,88.2,Associate,Male,1.0,Grade 10,15,France,73.82000000000001,Low,High,False
S00506,7.6,75.3,79.6,Doctorate,Female,1.0,Grade 12,17,Germany,63.910000000000004,Low,High,False
S00507,7.0,75.3,55.7,Doctorate,Female,1.0,Grade 12,17,Portugal,51.839999999999996,Low,High,False
